"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_stgm_rounds=25, stgm_learning_rate=50, stgm_momentum=0.1, stgm_step_size=10, stgm_gamma=0.7, stgm_c=0.4, stgm_meta_lr=0.5, grad_balance=True, local_epochs=3, local_learning_rate=0.05 - Global/Averaged Test Accuracy__MAX"
"15997","0.4075","0.4075","0.4075"
"16000","0.0005","0.0005","0.0005"
"16004","0.1415","0.1415","0.1415"
"16006","0.2015","0.2015","0.2015"
"16011","0.302","0.302","0.302"
"16016","0.3655","0.3655","0.3655"
"16017","0.3725","0.3725","0.3725"
"16024","0.4045","0.4045","0.4045"
"16029","0.4155","0.4155","0.4155"
"16040","0.4195","0.4195","0.4195"
"16041","0.4235","0.4235","0.4235"
"16043","0.4285","0.4285","0.4285"
"16050","0.433","0.433","0.433"
"16052","0.4325","0.4325","0.4325"
"16058","0.4325","0.4325","0.4325"
"16059","0.432","0.432","0.432"
"16063","0.434","0.434","0.434"
"16064","0.4335","0.4335","0.4335"
"16075","0.44","0.44","0.44"
"16077","0.4365","0.4365","0.4365"
"16078","0.4425","0.4425","0.4425"
"16092","0.4355","0.4355","0.4355"
"16095","0.438","0.438","0.438"
"16099","0.44","0.44","0.44"
"16100","0.0005","0.0005","0.0005"
"16103","0.102","0.102","0.102"
"16109","0.263","0.263","0.263"
"16113","0.3","0.3","0.3"
"16114","0.306","0.306","0.306"
"16116","0.3145","0.3145","0.3145"
"16117","0.3215","0.3215","0.3215"
"16119","0.3235","0.3235","0.3235"
"16136","0.3435","0.3435","0.3435"
"16143","0.353","0.353","0.353"
"16153","0.361","0.361","0.361"
"16156","0.359","0.359","0.359"
"16158","0.362","0.362","0.362"
"16159","0.362","0.362","0.362"
"16160","0.362","0.362","0.362"
"16164","0.36","0.36","0.36"
"16172","0.365","0.365","0.365"
"16180","0.362","0.362","0.362"
"16187","0.368","0.368","0.368"
"16188","0.364","0.364","0.364"
"16197","0.3645","0.3645","0.3645"
"16199","0.367","0.367","0.367"
"16209","0.248","0.248","0.248"
"16211","0.282","0.282","0.282"
"16224","0.374","0.374","0.374"
"16230","0.385","0.385","0.385"
"16232","0.388","0.388","0.388"
"16240","0.3905","0.3905","0.3905"
"16247","0.4035","0.4035","0.4035"
"16250","0.4135","0.4135","0.4135"
"16258","0.411","0.411","0.411"
"16259","0.411","0.411","0.411"
"16264","0.4105","0.4105","0.4105"
"16265","0.414","0.414","0.414"
"16275","0.4085","0.4085","0.4085"
"16279","0.4125","0.4125","0.4125"
"16284","0.412","0.412","0.412"
"16286","0.4155","0.4155","0.4155"
"16291","0.414","0.414","0.414"
"16293","0.416","0.416","0.416"
"16309","0.216","0.216","0.216"
"16310","0.2395","0.2395","0.2395"
"16317","0.3265","0.3265","0.3265"
"16320","0.3435","0.3435","0.3435"
"16340","0.3785","0.3785","0.3785"
"16343","0.3805","0.3805","0.3805"
"16353","0.3865","0.3865","0.3865"
"16356","0.389","0.389","0.389"
"16366","0.3935","0.3935","0.3935"
"16372","0.3935","0.3935","0.3935"
"16383","0.3995","0.3995","0.3995"
"16384","0.399","0.399","0.399"
"16386","0.395","0.395","0.395"
"16387","0.3925","0.3925","0.3925"
"16392","0.398","0.398","0.398"
"16406","0.189","0.189","0.189"
"16411","0.2935","0.2935","0.2935"
"16415","0.3205","0.3205","0.3205"
"16417","0.326","0.326","0.326"
"16419","0.3305","0.3305","0.3305"
"16421","0.3395","0.3395","0.3395"
"16422","0.339","0.339","0.339"
"16423","0.3435","0.3435","0.3435"
"16424","0.3445","0.3445","0.3445"
"16434","0.3595","0.3595","0.3595"
"16437","0.361","0.361","0.361"
"16438","0.356","0.356","0.356"
"16439","0.3655","0.3655","0.3655"
"16442","0.3655","0.3655","0.3655"
"16445","0.362","0.362","0.362"
"16448","0.365","0.365","0.365"
"16450","0.367","0.367","0.367"
"16451","0.3705","0.3705","0.3705"
"16452","0.3705","0.3705","0.3705"
"16459","0.3705","0.3705","0.3705"
"16461","0.369","0.369","0.369"
"16464","0.3695","0.3695","0.3695"
"16476","0.371","0.371","0.371"
"16477","0.3675","0.3675","0.3675"
"16478","0.371","0.371","0.371"
"16479","0.372","0.372","0.372"
"16488","0.3765","0.3765","0.3765"
"16494","0.3795","0.3795","0.3795"
"16498","0.3765","0.3765","0.3765"
"16500","0.016","0.016","0.016"
"16503","0.0655","0.0655","0.0655"
"16507","0.204","0.204","0.204"
"16508","0.228","0.228","0.228"
"16514","0.311","0.311","0.311"
"16525","0.3405","0.3405","0.3405"
"16527","0.3425","0.3425","0.3425"
"16531","0.343","0.343","0.343"
"16534","0.35","0.35","0.35"
"16535","0.3555","0.3555","0.3555"
"16548","0.363","0.363","0.363"
"16550","0.368","0.368","0.368"
"16551","0.367","0.367","0.367"
"16558","0.3685","0.3685","0.3685"
"16560","0.3705","0.3705","0.3705"
"16570","0.373","0.373","0.373"
"16577","0.3755","0.3755","0.3755"
"16579","0.373","0.373","0.373"
"16588","0.376","0.376","0.376"
"16601","0.017","0.017","0.017"
"16605","0.127","0.127","0.127"
"16612","0.2915","0.2915","0.2915"
"16614","0.323","0.323","0.323"
"16615","0.3295","0.3295","0.3295"
"16616","0.334","0.334","0.334"
"16621","0.357","0.357","0.357"
"16624","0.364","0.364","0.364"
"16627","0.3675","0.3675","0.3675"
"16628","0.3675","0.3675","0.3675"
"16630","0.371","0.371","0.371"
"16632","0.374","0.374","0.374"
"16633","0.374","0.374","0.374"
"16644","0.387","0.387","0.387"
"16650","0.385","0.385","0.385"
"16655","0.3835","0.3835","0.3835"
"16660","0.3865","0.3865","0.3865"
"16667","0.389","0.389","0.389"
"16669","0.3905","0.3905","0.3905"
"16670","0.3885","0.3885","0.3885"
"16674","0.3955","0.3955","0.3955"
"16676","0.3935","0.3935","0.3935"
"16680","0.3945","0.3945","0.3945"
"16687","0.393","0.393","0.393"
"16690","0.3935","0.3935","0.3935"
"16692","0.395","0.395","0.395"
"16694","0.3975","0.3975","0.3975"
"16701","0.0095","0.0095","0.0095"
"16702","0.043","0.043","0.043"
"16705","0.154","0.154","0.154"
"16716","0.3155","0.3155","0.3155"
"16727","0.335","0.335","0.335"
"16737","0.3405","0.3405","0.3405"
"16741","0.341","0.341","0.341"
"16744","0.343","0.343","0.343"
"16747","0.3435","0.3435","0.3435"
"16748","0.3445","0.3445","0.3445"
"16753","0.3475","0.3475","0.3475"
"16765","0.354","0.354","0.354"
"16777","0.3575","0.3575","0.3575"
"16778","0.3605","0.3605","0.3605"
"16785","0.3665","0.3665","0.3665"
"16787","0.3625","0.3625","0.3625"
"16792","0.359","0.359","0.359"
"16807","0.2115","0.2115","0.2115"
"16808","0.2355","0.2355","0.2355"
"16812","0.2995","0.2995","0.2995"
"16813","0.31","0.31","0.31"
"16815","0.324","0.324","0.324"
"16820","0.3445","0.3445","0.3445"
"16826","0.3625","0.3625","0.3625"
"16829","0.368","0.368","0.368"
"16830","0.3685","0.3685","0.3685"
"16834","0.3695","0.3695","0.3695"
"16838","0.371","0.371","0.371"
"16840","0.374","0.374","0.374"
"16841","0.3765","0.3765","0.3765"
"16844","0.375","0.375","0.375"
"16854","0.374","0.374","0.374"
"16857","0.3785","0.3785","0.3785"
"16862","0.382","0.382","0.382"
"16868","0.382","0.382","0.382"
"16873","0.3785","0.3785","0.3785"
"16874","0.379","0.379","0.379"
"16877","0.385","0.385","0.385"
"16880","0.385","0.385","0.385"
"16894","0.394","0.394","0.394"
"16896","0.389","0.389","0.389"
"16897","0.3885","0.3885","0.3885"
"16902","0.0555","0.0555","0.0555"
"16907","0.2375","0.2375","0.2375"
"16911","0.314","0.314","0.314"
"16912","0.321","0.321","0.321"
"16916","0.3415","0.3415","0.3415"
"16919","0.3525","0.3525","0.3525"
"16920","0.356","0.356","0.356"
"16921","0.362","0.362","0.362"
"16922","0.3585","0.3585","0.3585"
"16925","0.372","0.372","0.372"
"16927","0.372","0.372","0.372"
"16929","0.3775","0.3775","0.3775"
"16937","0.383","0.383","0.383"
"16943","0.3845","0.3845","0.3845"
"16947","0.388","0.388","0.388"
"16960","0.3935","0.3935","0.3935"
"16961","0.3925","0.3925","0.3925"
"16966","0.3975","0.3975","0.3975"
"16971","0.3955","0.3955","0.3955"
"16974","0.397","0.397","0.397"
"16983","0.394","0.394","0.394"
"16992","0.3965","0.3965","0.3965"
"17008","0.218","0.218","0.218"
"17010","0.245","0.245","0.245"
"17015","0.284","0.284","0.284"
"17035","0.324","0.324","0.324"
"17037","0.3195","0.3195","0.3195"
"17042","0.3245","0.3245","0.3245"
"17048","0.326","0.326","0.326"
"17050","0.3285","0.3285","0.3285"
"17052","0.332","0.332","0.332"
"17053","0.328","0.328","0.328"
"17059","0.333","0.333","0.333"
"17060","0.335","0.335","0.335"
"17061","0.331","0.331","0.331"
"17062","0.3335","0.3335","0.3335"
"17065","0.3355","0.3355","0.3355"
"17068","0.339","0.339","0.339"
"17069","0.3375","0.3375","0.3375"
"17070","0.339","0.339","0.339"
"17071","0.338","0.338","0.338"
"17076","0.342","0.342","0.342"
"17079","0.343","0.343","0.343"
"17083","0.343","0.343","0.343"
"17098","0.348","0.348","0.348"
"17102","0.0345","0.0345","0.0345"
"17103","0.0685","0.0685","0.0685"
"17108","0.247","0.247","0.247"
"17115","0.3625","0.3625","0.3625"
"17125","0.3915","0.3915","0.3915"
"17131","0.4015","0.4015","0.4015"
"17146","0.414","0.414","0.414"
"17151","0.4135","0.4135","0.4135"
"17153","0.415","0.415","0.415"
"17159","0.416","0.416","0.416"
"17164","0.412","0.412","0.412"
"17167","0.4205","0.4205","0.4205"
"17168","0.421","0.421","0.421"
"17174","0.4185","0.4185","0.4185"
"17179","0.424","0.424","0.424"
"17192","0.4265","0.4265","0.4265"
"17200","0","0","0"
"17201","0.0065","0.0065","0.0065"
"17205","0.107","0.107","0.107"
"17210","0.263","0.263","0.263"
"17218","0.3175","0.3175","0.3175"
"17220","0.3225","0.3225","0.3225"
"17231","0.345","0.345","0.345"
"17232","0.347","0.347","0.347"
"17236","0.3485","0.3485","0.3485"
"17237","0.351","0.351","0.351"
"17238","0.351","0.351","0.351"
"17239","0.3515","0.3515","0.3515"
"17250","0.3565","0.3565","0.3565"
"17251","0.3565","0.3565","0.3565"
"17257","0.3605","0.3605","0.3605"
"17259","0.3665","0.3665","0.3665"
"17260","0.366","0.366","0.366"
"17267","0.368","0.368","0.368"
"17270","0.3655","0.3655","0.3655"
"17274","0.3705","0.3705","0.3705"
"17276","0.3695","0.3695","0.3695"
"17277","0.3705","0.3705","0.3705"
"17279","0.367","0.367","0.367"
"17283","0.366","0.366","0.366"
"17286","0.368","0.368","0.368"
"17287","0.367","0.367","0.367"
"17308","0.215","0.215","0.215"
"17314","0.3135","0.3135","0.3135"
"17322","0.355","0.355","0.355"
"17324","0.3585","0.3585","0.3585"
"17336","0.3735","0.3735","0.3735"
"17338","0.377","0.377","0.377"
"17341","0.37","0.37","0.37"
"17353","0.3785","0.3785","0.3785"
"17354","0.3755","0.3755","0.3755"
"17359","0.386","0.386","0.386"
"17375","0.3885","0.3885","0.3885"
"17379","0.3865","0.3865","0.3865"
"17380","0.3855","0.3855","0.3855"
"17385","0.3845","0.3845","0.3845"
"17390","0.3885","0.3885","0.3885"
"17405","0.136","0.136","0.136"
"17408","0.238","0.238","0.238"
"17411","0.311","0.311","0.311"
"17415","0.3645","0.3645","0.3645"
"17427","0.41","0.41","0.41"
"17431","0.4165","0.4165","0.4165"
"17436","0.423","0.423","0.423"
"17451","0.4315","0.4315","0.4315"
"17454","0.437","0.437","0.437"
"17456","0.435","0.435","0.435"
"17457","0.4375","0.4375","0.4375"
"17464","0.44","0.44","0.44"
"17468","0.4435","0.4435","0.4435"
"17473","0.4415","0.4415","0.4415"
"17476","0.4395","0.4395","0.4395"
"17483","0.4445","0.4445","0.4445"
"17494","0.4405","0.4405","0.4405"
"17496","0.4445","0.4445","0.4445"
"17497","0.4465","0.4465","0.4465"
"17502","0.059","0.059","0.059"
"17508","0.218","0.218","0.218"
"17512","0.2835","0.2835","0.2835"
"17513","0.2915","0.2915","0.2915"
"17516","0.3055","0.3055","0.3055"
"17519","0.3165","0.3165","0.3165"
"17526","0.3295","0.3295","0.3295"
"17527","0.3335","0.3335","0.3335"
"17529","0.3385","0.3385","0.3385"
"17534","0.347","0.347","0.347"
"17535","0.348","0.348","0.348"
"17538","0.3495","0.3495","0.3495"
"17546","0.358","0.358","0.358"
"17587","0.3755","0.3755","0.3755"
"17590","0.3735","0.3735","0.3735"
"17592","0.38","0.38","0.38"
"17594","0.3825","0.3825","0.3825"
"17598","0.3815","0.3815","0.3815"
"17601","0.0395","0.0395","0.0395"
"17605","0.1575","0.1575","0.1575"
"17606","0.192","0.192","0.192"
"17612","0.322","0.322","0.322"
"17638","0.3925","0.3925","0.3925"
"17647","0.4","0.4","0.4"
"17662","0.406","0.406","0.406"
"17663","0.4035","0.4035","0.4035"
"17667","0.4095","0.4095","0.4095"
"17680","0.4095","0.4095","0.4095"
"17682","0.4075","0.4075","0.4075"
"17684","0.4095","0.4095","0.4095"
"17686","0.4085","0.4085","0.4085"
"17701","0.0265","0.0265","0.0265"
"17705","0.163","0.163","0.163"
"17706","0.199","0.199","0.199"
"17708","0.2555","0.2555","0.2555"
"17711","0.3185","0.3185","0.3185"
"17721","0.394","0.394","0.394"
"17725","0.4035","0.4035","0.4035"
"17726","0.408","0.408","0.408"
"17731","0.4155","0.4155","0.4155"
"17733","0.4195","0.4195","0.4195"
"17734","0.4215","0.4215","0.4215"
"17735","0.4245","0.4245","0.4245"
"17738","0.4245","0.4245","0.4245"
"17744","0.4305","0.4305","0.4305"
"17746","0.432","0.432","0.432"
"17747","0.4305","0.4305","0.4305"
"17756","0.434","0.434","0.434"
"17767","0.433","0.433","0.433"
"17769","0.431","0.431","0.431"
"17776","0.437","0.437","0.437"
"17779","0.439","0.439","0.439"
"17780","0.4395","0.4395","0.4395"
"17788","0.444","0.444","0.444"
"17797","0.4405","0.4405","0.4405"
"17798","0.4415","0.4415","0.4415"
"17801","0.0015","0.0015","0.0015"
"17804","0.07","0.07","0.07"
"17809","0.2165","0.2165","0.2165"
"17812","0.2585","0.2585","0.2585"
"17814","0.2695","0.2695","0.2695"
"17819","0.2795","0.2795","0.2795"
"17825","0.2875","0.2875","0.2875"
"17827","0.291","0.291","0.291"
"17831","0.301","0.301","0.301"
"17833","0.3025","0.3025","0.3025"
"17836","0.303","0.303","0.303"
"17837","0.3045","0.3045","0.3045"
"17839","0.305","0.305","0.305"
"17859","0.3125","0.3125","0.3125"
"17876","0.3195","0.3195","0.3195"
"17877","0.3205","0.3205","0.3205"
"17881","0.322","0.322","0.322"
"17894","0.3275","0.3275","0.3275"
"17896","0.325","0.325","0.325"
"17907","0.274","0.274","0.274"
"17909","0.317","0.317","0.317"
"17916","0.3985","0.3985","0.3985"
"17928","0.4355","0.4355","0.4355"
"17931","0.442","0.442","0.442"
"17933","0.443","0.443","0.443"
"17936","0.4465","0.4465","0.4465"
"17940","0.452","0.452","0.452"
"17946","0.4575","0.4575","0.4575"
"17953","0.4595","0.4595","0.4595"
"17955","0.4595","0.4595","0.4595"
"17971","0.4655","0.4655","0.4655"
"17975","0.4655","0.4655","0.4655"
"17980","0.4645","0.4645","0.4645"
"17985","0.466","0.466","0.466"
"17988","0.464","0.464","0.464"
"17990","0.4665","0.4665","0.4665"
"17991","0.467","0.467","0.467"
"17992","0.4665","0.4665","0.4665"
"18003","0.098","0.098","0.098"
"18007","0.214","0.214","0.214"
"18015","0.3165","0.3165","0.3165"
"18017","0.326","0.326","0.326"
"18023","0.343","0.343","0.343"
"18024","0.3495","0.3495","0.3495"
"18025","0.352","0.352","0.352"
"18029","0.3595","0.3595","0.3595"
"18031","0.365","0.365","0.365"
"18032","0.367","0.367","0.367"
"18044","0.375","0.375","0.375"
"18057","0.3765","0.3765","0.3765"
"18063","0.3785","0.3785","0.3785"
"18066","0.3825","0.3825","0.3825"
"18067","0.3825","0.3825","0.3825"
"18079","0.383","0.383","0.383"
"18082","0.381","0.381","0.381"
"18086","0.386","0.386","0.386"
"18090","0.384","0.384","0.384"
"18094","0.3785","0.3785","0.3785"
"18101","0.0155","0.0155","0.0155"
"18109","0.1715","0.1715","0.1715"
"18121","0.2865","0.2865","0.2865"
"18128","0.3065","0.3065","0.3065"
"18129","0.3125","0.3125","0.3125"
"18132","0.3165","0.3165","0.3165"
"18144","0.3195","0.3195","0.3195"
"18155","0.3215","0.3215","0.3215"
"18156","0.3225","0.3225","0.3225"
"18157","0.321","0.321","0.321"
"18159","0.321","0.321","0.321"
"18166","0.3235","0.3235","0.3235"
"18167","0.3215","0.3215","0.3215"
"18171","0.3225","0.3225","0.3225"
"18172","0.3245","0.3245","0.3245"
"18173","0.3235","0.3235","0.3235"
"18174","0.32","0.32","0.32"
"18177","0.325","0.325","0.325"
"18181","0.3245","0.3245","0.3245"
"18188","0.3255","0.3255","0.3255"
"18190","0.329","0.329","0.329"
"18205","0.126","0.126","0.126"
"18207","0.192","0.192","0.192"
"18208","0.214","0.214","0.214"
"18211","0.2625","0.2625","0.2625"
"18219","0.309","0.309","0.309"
"18221","0.313","0.313","0.313"
"18222","0.313","0.313","0.313"
"18223","0.3135","0.3135","0.3135"
"18227","0.325","0.325","0.325"
"18228","0.326","0.326","0.326"
"18238","0.3365","0.3365","0.3365"
"18242","0.343","0.343","0.343"
"18248","0.346","0.346","0.346"
"18253","0.349","0.349","0.349"
"18259","0.3505","0.3505","0.3505"
"18260","0.3535","0.3535","0.3535"
"18261","0.3485","0.3485","0.3485"
"18266","0.354","0.354","0.354"
"18269","0.3525","0.3525","0.3525"
"18273","0.3475","0.3475","0.3475"
"18279","0.3455","0.3455","0.3455"
"18282","0.3525","0.3525","0.3525"
"18284","0.35","0.35","0.35"
"18288","0.352","0.352","0.352"
"18318","0.403","0.403","0.403"
"18321","0.4105","0.4105","0.4105"
"18322","0.4125","0.4125","0.4125"
"18331","0.4315","0.4315","0.4315"
"18340","0.4325","0.4325","0.4325"
"18348","0.4425","0.4425","0.4425"
"18349","0.441","0.441","0.441"
"18350","0.438","0.438","0.438"
"18366","0.4475","0.4475","0.4475"
"18369","0.449","0.449","0.449"
"18374","0.4515","0.4515","0.4515"
"18382","0.458","0.458","0.458"
"18384","0.463","0.463","0.463"
"18385","0.4615","0.4615","0.4615"
"18396","0.463","0.463","0.463"
"18399","0.468","0.468","0.468"
"18412","0.3005","0.3005","0.3005"
"18427","0.3745","0.3745","0.3745"
"18428","0.382","0.382","0.382"
"18432","0.387","0.387","0.387"
"18437","0.39","0.39","0.39"
"18438","0.389","0.389","0.389"
"18441","0.389","0.389","0.389"
"18442","0.3935","0.3935","0.3935"
"18453","0.4005","0.4005","0.4005"
"18456","0.4055","0.4055","0.4055"
"18461","0.402","0.402","0.402"
"18464","0.4055","0.4055","0.4055"
"18471","0.4055","0.4055","0.4055"
"18472","0.407","0.407","0.407"
"18474","0.406","0.406","0.406"
"18487","0.4125","0.4125","0.4125"
"18495","0.411","0.411","0.411"
"18497","0.4165","0.4165","0.4165"
"18506","0.227","0.227","0.227"
"18508","0.27","0.27","0.27"
"18511","0.3115","0.3115","0.3115"
"18512","0.318","0.318","0.318"
"18527","0.3615","0.3615","0.3615"
"18529","0.3605","0.3605","0.3605"
"18531","0.3665","0.3665","0.3665"
"18533","0.366","0.366","0.366"
"18536","0.3735","0.3735","0.3735"
"18537","0.3725","0.3725","0.3725"
"18538","0.3725","0.3725","0.3725"
"18547","0.3815","0.3815","0.3815"
"18551","0.3805","0.3805","0.3805"
"18553","0.3835","0.3835","0.3835"
"18560","0.381","0.381","0.381"
"18575","0.386","0.386","0.386"
"18593","0.3855","0.3855","0.3855"
"18596","0.3875","0.3875","0.3875"
"18603","0.0385","0.0385","0.0385"
"18604","0.076","0.076","0.076"
"18605","0.1135","0.1135","0.1135"
"18607","0.171","0.171","0.171"
"18609","0.2145","0.2145","0.2145"
"18610","0.2325","0.2325","0.2325"
"18619","0.31","0.31","0.31"
"18643","0.344","0.344","0.344"
"18644","0.3435","0.3435","0.3435"
"18654","0.3555","0.3555","0.3555"
"18664","0.351","0.351","0.351"
"18667","0.359","0.359","0.359"
"18678","0.3635","0.3635","0.3635"
"18680","0.362","0.362","0.362"
"18684","0.3625","0.3625","0.3625"
"18686","0.365","0.365","0.365"
"18704","0.1505","0.1505","0.1505"
"18705","0.1885","0.1885","0.1885"
"18707","0.2615","0.2615","0.2615"
"18714","0.3675","0.3675","0.3675"
"18715","0.3795","0.3795","0.3795"
"18727","0.415","0.415","0.415"
"18745","0.4425","0.4425","0.4425"
"18747","0.4425","0.4425","0.4425"
"18748","0.442","0.442","0.442"
"18753","0.446","0.446","0.446"
"18758","0.4425","0.4425","0.4425"
"18762","0.447","0.447","0.447"
"18767","0.446","0.446","0.446"
"18773","0.451","0.451","0.451"
"18775","0.446","0.446","0.446"
"18784","0.457","0.457","0.457"
"18785","0.453","0.453","0.453"
"18802","0.0235","0.0235","0.0235"
"18803","0.0455","0.0455","0.0455"
"18805","0.116","0.116","0.116"
"18811","0.2505","0.2505","0.2505"
"18816","0.2865","0.2865","0.2865"
"18822","0.3125","0.3125","0.3125"
"18825","0.3215","0.3215","0.3215"
"18832","0.3225","0.3225","0.3225"
"18837","0.323","0.323","0.323"
"18843","0.333","0.333","0.333"
"18850","0.3335","0.3335","0.3335"
"18851","0.3315","0.3315","0.3315"
"18852","0.336","0.336","0.336"
"18857","0.337","0.337","0.337"
"18862","0.3385","0.3385","0.3385"
"18868","0.3405","0.3405","0.3405"
"18870","0.3435","0.3435","0.3435"
"18885","0.342","0.342","0.342"
"18889","0.342","0.342","0.342"
"18904","0.107","0.107","0.107"
"18905","0.134","0.134","0.134"
"18906","0.168","0.168","0.168"
"18917","0.3095","0.3095","0.3095"
"18936","0.3555","0.3555","0.3555"
"18938","0.36","0.36","0.36"
"18946","0.364","0.364","0.364"
"18950","0.364","0.364","0.364"
"18958","0.364","0.364","0.364"
"18962","0.367","0.367","0.367"
"18964","0.3635","0.3635","0.3635"
"18968","0.3705","0.3705","0.3705"
"18978","0.3695","0.3695","0.3695"
"18981","0.371","0.371","0.371"
"18982","0.371","0.371","0.371"
"18988","0.3695","0.3695","0.3695"
"18990","0.372","0.372","0.372"
"18991","0.3715","0.3715","0.3715"
"18992","0.3735","0.3735","0.3735"
"18997","0.3735","0.3735","0.3735"
"18999","0.377","0.377","0.377"
"19003","0.093","0.093","0.093"
"19005","0.162","0.162","0.162"
"19006","0.191","0.191","0.191"
"19007","0.2335","0.2335","0.2335"
"19026","0.387","0.387","0.387"
"19027","0.3905","0.3905","0.3905"
"19029","0.3895","0.3895","0.3895"
"19030","0.3865","0.3865","0.3865"
"19032","0.391","0.391","0.391"
"19033","0.395","0.395","0.395"
"19035","0.393","0.393","0.393"
"19046","0.4035","0.4035","0.4035"
"19049","0.399","0.399","0.399"
"19051","0.4055","0.4055","0.4055"
"19054","0.4045","0.4045","0.4045"
"19056","0.4055","0.4055","0.4055"
