"Step","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05_20classes - Global/Averaged Angle__MAX","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle__MIN","IMAGENET1k_AFFCLModel_PreciseFCL_adam_lr0.001_20classes - Global/Averaged Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005_20classes - Global/Averaged Angle__MAX","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle__MIN","IMAGENET1k_ResNet50-pretrained_FedAvg_sgd_lr0.005 - Global/Averaged Angle__MAX"
"791","","","","","","","0.207718525826931","0.207718525826931","0.207718525826931","","","","","",""
"792","","","","","","","0.20549302399158478","0.20549302399158478","0.20549302399158478","","","","","",""
"793","","","","","","","0.2032671019434929","0.2032671019434929","0.2032671019434929","","","","","",""
"794","","","","","","","0.20122050344944","0.20122050344944","0.20122050344944","","","","","",""
"795","","","","","","","0.19941674619913102","0.19941674619913102","0.19941674619913102","","","","","",""
"796","","","","","","","0.19733707904815673","0.19733707904815673","0.19733707904815673","","","","","",""
"797","","","","","","","0.19556149691343308","0.19556149691343308","0.19556149691343308","","","","","",""
"798","","","","","","","0.19411644637584685","0.19411644637584685","0.19411644637584685","","","","","",""
"799","","","","","","","0.1926703095436096","0.1926703095436096","0.1926703095436096","","","","","",""
"800","","","","","","","0.19105778336524964","0.19105778336524964","0.19105778336524964","","","","","",""
"801","","","","","","","0.38522483706474303","0.38522483706474303","0.38522483706474303","","","","","",""
"802","","","","","","","0.3253340184688568","0.3253340184688568","0.3253340184688568","","","","","",""
"803","","","","","","","0.30006801784038545","0.30006801784038545","0.30006801784038545","","","","","",""
"804","","","","","","","0.2814715772867203","0.2814715772867203","0.2814715772867203","","","","","",""
"805","","","","","","","0.2667419880628586","0.2667419880628586","0.2667419880628586","","","","","",""
"806","","","","","","","0.2561399698257446","0.2561399698257446","0.2561399698257446","","","","","",""
"807","","","","","","","0.2467899888753891","0.2467899888753891","0.2467899888753891","","","","","",""
"808","","","","","","","0.23918706625699998","0.23918706625699998","0.23918706625699998","","","","","",""
"809","","","","","","","0.23303344398736953","0.23303344398736953","0.23303344398736953","","","","","",""
"810","","","","","","","0.22773610204458236","0.22773610204458236","0.22773610204458236","","","","","",""
"811","","","","","","","0.2227211743593216","0.2227211743593216","0.2227211743593216","","","","","",""
"812","","","","","","","0.2188965231180191","0.2188965231180191","0.2188965231180191","","","","","",""
"813","","","","","","","0.21510968953371049","0.21510968953371049","0.21510968953371049","","","","","",""
"814","","","","","","","0.21196655333042144","0.21196655333042144","0.21196655333042144","","","","","",""
"815","","","","","","","0.2092246502637863","0.2092246502637863","0.2092246502637863","","","","","",""
"816","","","","","","","0.2065599262714386","0.2065599262714386","0.2065599262714386","","","","","",""
"817","","","","","","","0.20395647138357162","0.20395647138357162","0.20395647138357162","","","","","",""
"818","","","","","","","0.20191747546195984","0.20191747546195984","0.20191747546195984","","","","","",""
"819","","","","","","","0.19992416352033615","0.19992416352033615","0.19992416352033615","","","","","",""
"820","","","","","","","0.19793127179145814","0.19793127179145814","0.19793127179145814","","","","","",""
"821","","","","","","","0.1964001849293709","0.1964001849293709","0.1964001849293709","","","","","",""
"822","","","","","","","0.1944153994321823","0.1944153994321823","0.1944153994321823","","","","","",""
"823","","","","","","","0.19263961166143417","0.19263961166143417","0.19263961166143417","","","","","",""
"824","","","","","","","0.19144837111234664","0.19144837111234664","0.19144837111234664","","","","","",""
"825","","","","","","","0.18963053673505784","0.18963053673505784","0.18963053673505784","","","","","",""
"826","","","","","","","0.38976065814495087","0.38976065814495087","0.38976065814495087","","","","","",""
"827","","","","","","","0.329509899020195","0.329509899020195","0.329509899020195","","","","","",""
"828","","","","","","","0.3023620694875717","0.3023620694875717","0.3023620694875717","","","","","",""
"829","","","","","","","0.28357219994068145","0.28357219994068145","0.28357219994068145","","","","","",""
"830","","","","","","","0.2679708033800125","0.2679708033800125","0.2679708033800125","","","","","",""
"831","","","","","","","0.2561519220471382","0.2561519220471382","0.2561519220471382","","","","","",""
"832","","","","","","","0.24708858877420425","0.24708858877420425","0.24708858877420425","","","","","",""
"833","","","","","","","0.2392503798007965","0.2392503798007965","0.2392503798007965","","","","","",""
"834","","","","","","","0.23272171765565872","0.23272171765565872","0.23272171765565872","","","","","",""
"835","","","","","","","0.226980584859848","0.226980584859848","0.226980584859848","","","","","",""
"836","","","","","","","0.22245341837406157","0.22245341837406157","0.22245341837406157","","","","","",""
"837","","","","","","","0.21803961396217347","0.21803961396217347","0.21803961396217347","","","","","",""
"838","","","","","","","0.21449336856603624","0.21449336856603624","0.21449336856603624","","","","","",""
"839","","","","","","","0.21128204613924026","0.21128204613924026","0.21128204613924026","","","","","",""
"840","","","","","","","0.2084647685289383","0.2084647685289383","0.2084647685289383","","","","","",""
"841","","","","","","","0.2057141035795212","0.2057141035795212","0.2057141035795212","","","","","",""
"842","","","","","","","0.20302577018737794","0.20302577018737794","0.20302577018737794","","","","","",""
"843","","","","","","","0.2006937325000763","0.2006937325000763","0.2006937325000763","","","","","",""
"844","","","","","","","0.1993011623620987","0.1993011623620987","0.1993011623620987","","","","","",""
"845","","","","","","","0.19709182977676393","0.19709182977676393","0.19709182977676393","","","","","",""
"846","","","","","","","0.1951822817325592","0.1951822817325592","0.1951822817325592","","","","","",""
"847","","","","","","","0.19343919903039933","0.19343919903039933","0.19343919903039933","","","","","",""
"848","","","","","","","0.19158271104097366","0.19158271104097366","0.19158271104097366","","","","","",""
"849","","","","","","","0.19020526856184006","0.19020526856184006","0.19020526856184006","","","","","",""
"850","","","","","","","0.18880756348371505","0.18880756348371505","0.18880756348371505","","","","","",""
"851","","","","","","","0.38291428685188295","0.38291428685188295","0.38291428685188295","","","","","",""
"852","","","","","","","0.3230719268321991","0.3230719268321991","0.3230719268321991","","","","","",""
"853","","","","","","","0.29746744632720945","0.29746744632720945","0.29746744632720945","","","","","",""
"854","","","","","","","0.27938863933086394","0.27938863933086394","0.27938863933086394","","","","","",""
"855","","","","","","","0.2654685005545616","0.2654685005545616","0.2654685005545616","","","","","",""
"856","","","","","","","0.2545804813504219","0.2545804813504219","0.2545804813504219","","","","","",""
"857","","","","","","","0.24525877386331557","0.24525877386331557","0.24525877386331557","","","","","",""
"858","","","","","","","0.23826096802949906","0.23826096802949906","0.23826096802949906","","","","","",""
"859","","","","","","","0.23141752630472184","0.23141752630472184","0.23141752630472184","","","","","",""
"860","","","","","","","0.22625061720609665","0.22625061720609665","0.22625061720609665","","","","","",""
"861","","","","","","","0.22182471454143524","0.22182471454143524","0.22182471454143524","","","","","",""
"862","","","","","","","0.21784647405147553","0.21784647405147553","0.21784647405147553","","","","","",""
"863","","","","","","","0.21431577801704407","0.21431577801704407","0.21431577801704407","","","","","",""
"864","","","","","","","0.21097683906555176","0.21097683906555176","0.21097683906555176","","","","","",""
"865","","","","","","","0.20790239572525024","0.20790239572525024","0.20790239572525024","","","","","",""
"866","","","","","","","0.20533265620470048","0.20533265620470048","0.20533265620470048","","","","","",""
"867","","","","","","","0.20302689373493193","0.20302689373493193","0.20302689373493193","","","","","",""
"868","","","","","","","0.20061863958835602","0.20061863958835602","0.20061863958835602","","","","","",""
"869","","","","","","","0.1985948532819748","0.1985948532819748","0.1985948532819748","","","","","",""
"870","","","","","","","0.1967260167002678","0.1967260167002678","0.1967260167002678","","","","","",""
"871","","","","","","","0.19510412812232972","0.19510412812232972","0.19510412812232972","","","","","",""
"872","","","","","","","0.19310978651046753","0.19310978651046753","0.19310978651046753","","","","","",""
"873","","","","","","","0.19153560549020768","0.19153560549020768","0.19153560549020768","","","","","",""
"874","","","","","","","0.1901300236582756","0.1901300236582756","0.1901300236582756","","","","","",""
"875","","","","","","","0.18847229778766633","0.18847229778766633","0.18847229778766633","","","","","",""
"876","","","","","","","0.374268165230751","0.374268165230751","0.374268165230751","","","","","",""
"877","","","","","","","0.31900523900985717","0.31900523900985717","0.31900523900985717","","","","","",""
"878","","","","","","","0.2949928194284439","0.2949928194284439","0.2949928194284439","","","","","",""
"879","","","","","","","0.2771842986345291","0.2771842986345291","0.2771842986345291","","","","","",""
"880","","","","","","","0.2634074240922928","0.2634074240922928","0.2634074240922928","","","","","",""
"881","","","","","","","0.2522986471652985","0.2522986471652985","0.2522986471652985","","","","","",""
"882","","","","","","","0.24286336004734038","0.24286336004734038","0.24286336004734038","","","","","",""
"883","","","","","","","0.23566131591796874","0.23566131591796874","0.23566131591796874","","","","","",""
"884","","","","","","","0.22942867279052734","0.22942867279052734","0.22942867279052734","","","","","",""
"885","","","","","","","0.22424933612346648","0.22424933612346648","0.22424933612346648","","","","","",""
"886","","","","","","","0.21952120512723922","0.21952120512723922","0.21952120512723922","","","","","",""
"887","","","","","","","0.2149987995624542","0.2149987995624542","0.2149987995624542","","","","","",""
"888","","","","","","","0.2116812065243721","0.2116812065243721","0.2116812065243721","","","","","",""
"889","","","","","","","0.2086824059486389","0.2086824059486389","0.2086824059486389","","","","","",""
"890","","","","","","","0.20544391572475434","0.20544391572475434","0.20544391572475434","","","","","",""
"891","","","","","","","0.20242663770914077","0.20242663770914077","0.20242663770914077","","","","","",""
"892","","","","","","","0.20049436241388321","0.20049436241388321","0.20049436241388321","","","","","",""
"893","","","","","","","0.19782974123954772","0.19782974123954772","0.19782974123954772","","","","","",""
"894","","","","","","","0.19570572376251222","0.19570572376251222","0.19570572376251222","","","","","",""
"895","","","","","","","0.1937897562980652","0.1937897562980652","0.1937897562980652","","","","","",""
"896","","","","","","","0.19198868721723555","0.19198868721723555","0.19198868721723555","","","","","",""
"897","","","","","","","0.19023420959711074","0.19023420959711074","0.19023420959711074","","","","","",""
"898","","","","","","","0.18873542696237564","0.18873542696237564","0.18873542696237564","","","","","",""
"899","","","","","","","0.1870607018470764","0.1870607018470764","0.1870607018470764","","","","","",""
"900","","","","","","","0.1856168955564499","0.1856168955564499","0.1856168955564499","","","","","",""
"901","","","","","","","0.38301150500774384","0.38301150500774384","0.38301150500774384","","","","","",""
"902","","","","","","","0.3239822119474411","0.3239822119474411","0.3239822119474411","","","","","",""
"903","","","","","","","0.29735746383666994","0.29735746383666994","0.29735746383666994","","","","","",""
"904","","","","","","","0.27857009172439573","0.27857009172439573","0.27857009172439573","","","","","",""
"905","","","","","","","0.26411978900432587","0.26411978900432587","0.26411978900432587","","","","","",""
"906","","","","","","","0.2526335999369621","0.2526335999369621","0.2526335999369621","","","","","",""
"907","","","","","","","0.24352700561285018","0.24352700561285018","0.24352700561285018","","","","","",""
"908","","","","","","","0.23587184846401216","0.23587184846401216","0.23587184846401216","","","","","",""
"909","","","","","","","0.22962206453084946","0.22962206453084946","0.22962206453084946","","","","","",""
"910","","","","","","","0.22432084381580353","0.22432084381580353","0.22432084381580353","","","","","",""
"911","","","","","","","0.21986197978258132","0.21986197978258132","0.21986197978258132","","","","","",""
"912","","","","","","","0.21529843509197236","0.21529843509197236","0.21529843509197236","","","","","",""
"913","","","","","","","0.2118331238627434","0.2118331238627434","0.2118331238627434","","","","","",""
"914","","","","","","","0.208335280418396","0.208335280418396","0.208335280418396","","","","","",""
"915","","","","","","","0.20558010190725326","0.20558010190725326","0.20558010190725326","","","","","",""
"916","","","","","","","0.20290450602769852","0.20290450602769852","0.20290450602769852","","","","","",""
"917","","","","","","","0.20052868723869324","0.20052868723869324","0.20052868723869324","","","","","",""
"918","","","","","","","0.19823563992977142","0.19823563992977142","0.19823563992977142","","","","","",""
"919","","","","","","","0.19633493274450303","0.19633493274450303","0.19633493274450303","","","","","",""
"920","","","","","","","0.19426247775554656","0.19426247775554656","0.19426247775554656","","","","","",""
"921","","","","","","","0.19202043116092682","0.19202043116092682","0.19202043116092682","","","","","",""
"922","","","","","","","0.19083533585071563","0.19083533585071563","0.19083533585071563","","","","","",""
"923","","","","","","","0.18883471488952636","0.18883471488952636","0.18883471488952636","","","","","",""
"924","","","","","","","0.18752278983592988","0.18752278983592988","0.18752278983592988","","","","","",""
"925","","","","","","","0.1856699764728546","0.1856699764728546","0.1856699764728546","","","","","",""
"926","","","","","","","0.3780593931674957","0.3780593931674957","0.3780593931674957","","","","","",""
"927","","","","","","","0.3203230261802673","0.3203230261802673","0.3203230261802673","","","","","",""
"928","","","","","","","0.29406610429286956","0.29406610429286956","0.29406610429286956","","","","","",""
"929","","","","","","","0.27545079588890076","0.27545079588890076","0.27545079588890076","","","","","",""
"930","","","","","","","0.2611822888255119","0.2611822888255119","0.2611822888255119","","","","","",""
"931","","","","","","","0.2495007649064064","0.2495007649064064","0.2495007649064064","","","","","",""
"932","","","","","","","0.24049383848905564","0.24049383848905564","0.24049383848905564","","","","","",""
"933","","","","","","","0.23320527672767638","0.23320527672767638","0.23320527672767638","","","","","",""
"934","","","","","","","0.22635452598333358","0.22635452598333358","0.22635452598333358","","","","","",""
"935","","","","","","","0.2210732266306877","0.2210732266306877","0.2210732266306877","","","","","",""
"936","","","","","","","0.21648386418819426","0.21648386418819426","0.21648386418819426","","","","","",""
"937","","","","","","","0.21239609867334366","0.21239609867334366","0.21239609867334366","","","","","",""
"938","","","","","","","0.20891223698854447","0.20891223698854447","0.20891223698854447","","","","","",""
"939","","","","","","","0.20540927201509476","0.20540927201509476","0.20540927201509476","","","","","",""
"940","","","","","","","0.2027526929974556","0.2027526929974556","0.2027526929974556","","","","","",""
"941","","","","","","","0.19972878098487853","0.19972878098487853","0.19972878098487853","","","","","",""
"942","","","","","","","0.1976473808288574","0.1976473808288574","0.1976473808288574","","","","","",""
"943","","","","","","","0.19544027894735336","0.19544027894735336","0.19544027894735336","","","","","",""
"944","","","","","","","0.19341533482074738","0.19341533482074738","0.19341533482074738","","","","","",""
"945","","","","","","","0.19151646196842192","0.19151646196842192","0.19151646196842192","","","","","",""
"946","","","","","","","0.18971545100212098","0.18971545100212098","0.18971545100212098","","","","","",""
"947","","","","","","","0.18830465376377106","0.18830465376377106","0.18830465376377106","","","","","",""
"948","","","","","","","0.18671241104602815","0.18671241104602815","0.18671241104602815","","","","","",""
"949","","","","","","","0.18513996303081512","0.18513996303081512","0.18513996303081512","","","","","",""
"950","","","","","","","0.18389893025159837","0.18389893025159837","0.18389893025159837","","","","","",""
"951","","","","","","","0.37832225263118746","0.37832225263118746","0.37832225263118746","","","","","",""
"952","","","","","","","0.32076350450515745","0.32076350450515745","0.32076350450515745","","","","","",""
"953","","","","","","","0.29475256204605105","0.29475256204605105","0.29475256204605105","","","","","",""
"954","","","","","","","0.2765957981348038","0.2765957981348038","0.2765957981348038","","","","","",""
"955","","","","","","","0.2618843987584114","0.2618843987584114","0.2618843987584114","","","","","",""
"956","","","","","","","0.25077555030584336","0.25077555030584336","0.25077555030584336","","","","","",""
"957","","","","","","","0.24158268719911574","0.24158268719911574","0.24158268719911574","","","","","",""
"958","","","","","","","0.23403503149747848","0.23403503149747848","0.23403503149747848","","","","","",""
"959","","","","","","","0.2278826951980591","0.2278826951980591","0.2278826951980591","","","","","",""
"960","","","","","","","0.22263419330120088","0.22263419330120088","0.22263419330120088","","","","","",""
"961","","","","","","","0.2172136351466179","0.2172136351466179","0.2172136351466179","","","","","",""
"962","","","","","","","0.21367413699626922","0.21367413699626922","0.21367413699626922","","","","","",""
"963","","","","","","","0.2102733537554741","0.2102733537554741","0.2102733537554741","","","","","",""
"964","","","","","","","0.2067147046327591","0.2067147046327591","0.2067147046327591","","","","","",""
"965","","","","","","","0.20360588729381562","0.20360588729381562","0.20360588729381562","","","","","",""
"966","","","","","","","0.20121952146291733","0.20121952146291733","0.20121952146291733","","","","","",""
"967","","","","","","","0.19855277091264725","0.19855277091264725","0.19855277091264725","","","","","",""
"968","","","","","","","0.19652912020683289","0.19652912020683289","0.19652912020683289","","","","","",""
"969","","","","","","","0.19465527981519698","0.19465527981519698","0.19465527981519698","","","","","",""
"970","","","","","","","0.19227316677570344","0.19227316677570344","0.19227316677570344","","","","","",""
"971","","","","","","","0.1909104898571968","0.1909104898571968","0.1909104898571968","","","","","",""
"972","","","","","","","0.1888989359140396","0.1888989359140396","0.1888989359140396","","","","","",""
"973","","","","","","","0.1876024380326271","0.1876024380326271","0.1876024380326271","","","","","",""
"974","","","","","","","0.18608959317207335","0.18608959317207335","0.18608959317207335","","","","","",""
"975","","","","","","","0.18454524576663972","0.18454524576663972","0.18454524576663972","","","","","",""
"976","","","","","","","0.38553001582622526","0.38553001582622526","0.38553001582622526","","","","","",""
"977","","","","","","","0.32401313483715055","0.32401313483715055","0.32401313483715055","","","","","",""
"978","","","","","","","0.2975796312093735","0.2975796312093735","0.2975796312093735","","","","","",""
"979","","","","","","","0.2783541798591614","0.2783541798591614","0.2783541798591614","","","","","",""
"980","","","","","","","0.26417872309684753","0.26417872309684753","0.26417872309684753","","","","","",""
"981","","","","","","","0.2530775085091591","0.2530775085091591","0.2530775085091591","","","","","",""
"982","","","","","","","0.24327985644340516","0.24327985644340516","0.24327985644340516","","","","","",""
"983","","","","","","","0.23605140894651414","0.23605140894651414","0.23605140894651414","","","","","",""
"984","","","","","","","0.22953834980726243","0.22953834980726243","0.22953834980726243","","","","","",""
"985","","","","","","","0.22408465147018433","0.22408465147018433","0.22408465147018433","","","","","",""
"986","","","","","","","0.21924981325864792","0.21924981325864792","0.21924981325864792","","","","","",""
"987","","","","","","","0.21520037800073624","0.21520037800073624","0.21520037800073624","","","","","",""
"988","","","","","","","0.21165880262851716","0.21165880262851716","0.21165880262851716","","","","","",""
"989","","","","","","","0.20824586898088454","0.20824586898088454","0.20824586898088454","","","","","",""
"990","","","","","","","0.20540424585342407","0.20540424585342407","0.20540424585342407","","","","","",""
"991","","","","","","","0.20248098373413087","0.20248098373413087","0.20248098373413087","","","","","",""
"992","","","","","","","0.1999489426612854","0.1999489426612854","0.1999489426612854","","","","","",""
"993","","","","","","","0.19793494790792465","0.19793494790792465","0.19793494790792465","","","","","",""
"994","","","","","","","0.19553653448820113","0.19553653448820113","0.19553653448820113","","","","","",""
"995","","","","","","","0.19372528642416","0.19372528642416","0.19372528642416","","","","","",""
"996","","","","","","","0.19204263985157013","0.19204263985157013","0.19204263985157013","","","","","",""
"997","","","","","","","0.1905669614672661","0.1905669614672661","0.1905669614672661","","","","","",""
"998","","","","","","","0.18881271183490753","0.18881271183490753","0.18881271183490753","","","","","",""
"999","","","","","","","0.18719951808452606","0.18719951808452606","0.18719951808452606","","","","","",""
"1000","","","","","","","0.18598023056983948","0.18598023056983948","0.18598023056983948","","","","","",""
"1001","","","","","","","0.3868499159812927","0.3868499159812927","0.3868499159812927","","","","","",""
"1002","","","","","","","0.32706387937068937","0.32706387937068937","0.32706387937068937","","","","","",""
"1003","","","","","","","0.2992485523223877","0.2992485523223877","0.2992485523223877","","","","","",""
"1004","","","","","","","0.2797672554850578","0.2797672554850578","0.2797672554850578","","","","","",""
"1005","","","","","","","0.26465468406677245","0.26465468406677245","0.26465468406677245","","","","","",""
"1006","","","","","","","0.25331964045763017","0.25331964045763017","0.25331964045763017","","","","","",""
"1007","","","","","","","0.2437434285879135","0.2437434285879135","0.2437434285879135","","","","","",""
"1008","","","","","","","0.23635971248149873","0.23635971248149873","0.23635971248149873","","","","","",""
"1009","","","","","","","0.22965476661920547","0.22965476661920547","0.22965476661920547","","","","","",""
"1010","","","","","","","0.2241590216755867","0.2241590216755867","0.2241590216755867","","","","","",""
"1011","","","","","","","0.2196543976664543","0.2196543976664543","0.2196543976664543","","","","","",""
"1012","","","","","","","0.21525509357452394","0.21525509357452394","0.21525509357452394","","","","","",""
"1013","","","","","","","0.21123918443918227","0.21123918443918227","0.21123918443918227","","","","","",""
"1014","","","","","","","0.2082534685730934","0.2082534685730934","0.2082534685730934","","","","","",""
"1015","","","","","","","0.20486916303634645","0.20486916303634645","0.20486916303634645","","","","","",""
"1016","","","","","","","0.20223778635263442","0.20223778635263442","0.20223778635263442","","","","","",""
"1017","","","","","","","0.19980512410402299","0.19980512410402299","0.19980512410402299","","","","","",""
"1018","","","","","","","0.19768693298101425","0.19768693298101425","0.19768693298101425","","","","","",""
"1019","","","","","","","0.19554414451122284","0.19554414451122284","0.19554414451122284","","","","","",""
"1020","","","","","","","0.19342485666275025","0.19342485666275025","0.19342485666275025","","","","","",""
"1021","","","","","","","0.1916455388069153","0.1916455388069153","0.1916455388069153","","","","","",""
"1022","","","","","","","0.19018067866563798","0.19018067866563798","0.19018067866563798","","","","","",""
"1023","","","","","","","0.1886722669005394","0.1886722669005394","0.1886722669005394","","","","","",""
"1024","","","","","","","0.18712899833917618","0.18712899833917618","0.18712899833917618","","","","","",""
"1025","","","","","","","0.18517278581857682","0.18517278581857682","0.18517278581857682","","","","","",""
"1026","","","","","","","0.3800275892019272","0.3800275892019272","0.3800275892019272","","","","","",""
"1027","","","","","","","0.3215385407209396","0.3215385407209396","0.3215385407209396","","","","","",""
"1028","","","","","","","0.2959399163722992","0.2959399163722992","0.2959399163722992","","","","","",""
"1029","","","","","","","0.2773472830653191","0.2773472830653191","0.2773472830653191","","","","","",""
"1030","","","","","","","0.26356260627508166","0.26356260627508166","0.26356260627508166","","","","","",""
"1031","","","","","","","0.25230457037687304","0.25230457037687304","0.25230457037687304","","","","","",""
"1032","","","","","","","0.24303536117076874","0.24303536117076874","0.24303536117076874","","","","","",""
"1033","","","","","","","0.23524582237005234","0.23524582237005234","0.23524582237005234","","","","","",""
"1034","","","","","","","0.22915968000888826","0.22915968000888826","0.22915968000888826","","","","","",""
"1035","","","","","","","0.22354628145694733","0.22354628145694733","0.22354628145694733","","","","","",""
"1036","","","","","","","0.2185579001903534","0.2185579001903534","0.2185579001903534","","","","","",""
"1037","","","","","","","0.2145541340112686","0.2145541340112686","0.2145541340112686","","","","","",""
"1038","","","","","","","0.21093862503767014","0.21093862503767014","0.21093862503767014","","","","","",""
"1039","","","","","","","0.20725355595350264","0.20725355595350264","0.20725355595350264","","","","","",""
"1040","","","","","","","0.20431320518255233","0.20431320518255233","0.20431320518255233","","","","","",""
"1041","","","","","","","0.2016668513417244","0.2016668513417244","0.2016668513417244","","","","","",""
"1042","","","","","","","0.19925133436918258","0.19925133436918258","0.19925133436918258","","","","","",""
"1043","","","","","","","0.1967225044965744","0.1967225044965744","0.1967225044965744","","","","","",""
"1044","","","","","","","0.19443147778511047","0.19443147778511047","0.19443147778511047","","","","","",""
"1045","","","","","","","0.19304585307836533","0.19304585307836533","0.19304585307836533","","","","","",""
"1046","","","","","","","0.19089487791061402","0.19089487791061402","0.19089487791061402","","","","","",""
"1047","","","","","","","0.18884313851594925","0.18884313851594925","0.18884313851594925","","","","","",""
"1048","","","","","","","0.18766828626394272","0.18766828626394272","0.18766828626394272","","","","","",""
"1049","","","","","","","0.18572040200233458","0.18572040200233458","0.18572040200233458","","","","","",""
"1050","","","","","","","0.18443579375743865","0.18443579375743865","0.18443579375743865","","","","","",""
"1051","","","","","","","0.3836498141288757","0.3836498141288757","0.3836498141288757","","","","","",""
"1052","","","","","","","0.3251641422510147","0.3251641422510147","0.3251641422510147","","","","","",""
"1053","","","","","","","0.29896085262298583","0.29896085262298583","0.29896085262298583","","","","","",""
"1054","","","","","","","0.2806504607200623","0.2806504607200623","0.2806504607200623","","","","","",""
"1055","","","","","","","0.2655690133571625","0.2655690133571625","0.2655690133571625","","","","","",""
"1056","","","","","","","0.254004131257534","0.254004131257534","0.254004131257534","","","","","",""
"1057","","","","","","","0.24443258494138717","0.24443258494138717","0.24443258494138717","","","","","",""
"1058","","","","","","","0.23664292991161345","0.23664292991161345","0.23664292991161345","","","","","",""
"1059","","","","","","","0.23014497756958008","0.23014497756958008","0.23014497756958008","","","","","",""
"1060","","","","","","","0.22497457563877105","0.22497457563877105","0.22497457563877105","","","","","",""
"1061","","","","","","","0.21968867480754853","0.21968867480754853","0.21968867480754853","","","","","",""
"1062","","","","","","","0.2157021149992943","0.2157021149992943","0.2157021149992943","","","","","",""
"1063","","","","","","","0.21150819957256317","0.21150819957256317","0.21150819957256317","","","","","",""
"1064","","","","","","","0.20833267718553544","0.20833267718553544","0.20833267718553544","","","","","",""
"1065","","","","","","","0.20507393777370453","0.20507393777370453","0.20507393777370453","","","","","",""
"1066","","","","","","","0.20243711918592452","0.20243711918592452","0.20243711918592452","","","","","",""
"1067","","","","","","","0.19993933141231537","0.19993933141231537","0.19993933141231537","","","","","",""
"1068","","","","","","","0.19763689041137694","0.19763689041137694","0.19763689041137694","","","","","",""
"1069","","","","","","","0.19571667164564133","0.19571667164564133","0.19571667164564133","","","","","",""
"1070","","","","","","","0.1934647023677826","0.1934647023677826","0.1934647023677826","","","","","",""
"1071","","","","","","","0.19158315360546113","0.19158315360546113","0.19158315360546113","","","","","",""
"1072","","","","","","","0.1897132635116577","0.1897132635116577","0.1897132635116577","","","","","",""
"1073","","","","","","","0.1881159484386444","0.1881159484386444","0.1881159484386444","","","","","",""
"1074","","","","","","","0.18653347939252854","0.18653347939252854","0.18653347939252854","","","","","",""
"1075","","","","","","","0.18520023673772812","0.18520023673772812","0.18520023673772812","","","","","",""
"1076","","","","","","","0.3873912513256073","0.3873912513256073","0.3873912513256073","","","","","",""
"1077","","","","","","","0.32788512408733367","0.32788512408733367","0.32788512408733367","","","","","",""
"1078","","","","","","","0.3014729291200638","0.3014729291200638","0.3014729291200638","","","","","",""
"1079","","","","","","","0.282093371450901","0.282093371450901","0.282093371450901","","","","","",""
"1080","","","","","","","0.26787756383419037","0.26787756383419037","0.26787756383419037","","","","","",""
"1081","","","","","","","0.2552336096763611","0.2552336096763611","0.2552336096763611","","","","","",""
"1082","","","","","","","0.2460880383849144","0.2460880383849144","0.2460880383849144","","","","","",""
"1083","","","","","","","0.2379821330308914","0.2379821330308914","0.2379821330308914","","","","","",""
"1084","","","","","","","0.23142801374197006","0.23142801374197006","0.23142801374197006","","","","","",""
"1085","","","","","","","0.22571031004190445","0.22571031004190445","0.22571031004190445","","","","","",""
"1086","","","","","","","0.2207307130098343","0.2207307130098343","0.2207307130098343","","","","","",""
"1087","","","","","","","0.21605048030614854","0.21605048030614854","0.21605048030614854","","","","","",""
"1088","","","","","","","0.21240984052419662","0.21240984052419662","0.21240984052419662","","","","","",""
"1089","","","","","","","0.20920417606830596","0.20920417606830596","0.20920417606830596","","","","","",""
"1090","","","","","","","0.2060465082526207","0.2060465082526207","0.2060465082526207","","","","","",""
"1091","","","","","","","0.20311982929706573","0.20311982929706573","0.20311982929706573","","","","","",""
"1092","","","","","","","0.2002924695611","0.2002924695611","0.2002924695611","","","","","",""
"1093","","","","","","","0.1978738248348236","0.1978738248348236","0.1978738248348236","","","","","",""
"1094","","","","","","","0.19559895247220993","0.19559895247220993","0.19559895247220993","","","","","",""
"1095","","","","","","","0.19342989921569825","0.19342989921569825","0.19342989921569825","","","","","",""
"1096","","","","","","","0.19182027280330657","0.19182027280330657","0.19182027280330657","","","","","",""
