"Step","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_feddbe-test-t[t] - Global/Averaged Grads Angle__MAX","CIFAR100_VitL2P_FedL2P_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_VitL2P_FedL2P_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_VitL2P_FedL2P_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_20classes - Global/Averaged Grads Angle__MAX","CIFAR100_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedDBE_sgd_lr0.005 - Global/Averaged Grads Angle__MAX"
"4068","","","","","","","","","","0.021600878797471523","0.021600878797471523","0.021600878797471523"
"4069","","","","","","","","","","0.02006269426085055","0.02006269426085055","0.02006269426085055"
"4070","","","","","","","","","","0.01854867443209514","0.01854867443209514","0.01854867443209514"
"4071","","","","","","","","","","0.01703071650117636","0.01703071650117636","0.01703071650117636"
"4072","","","","","","","","","","0.019629421930294485","0.019629421930294485","0.019629421930294485"
"4073","","","","","","","","","","0.018154476070776582","0.018154476070776582","0.018154476070776582"
"4074","","","","","","","","","","0.01808569462969899","0.01808569462969899","0.01808569462969899"
"4075","","","","","","","","","","0.01748279527761042","0.01748279527761042","0.01748279527761042"
"4076","","","","","","","","","","0.19999864586628974","0.19999864586628974","0.19999864586628974"
"4077","","","","","","","","","","0.09049015718046576","0.09049015718046576","0.09049015718046576"
"4078","","","","","","","","","","0.05209658925421536","0.05209658925421536","0.05209658925421536"
"4079","","","","","","","","","","0.03745983130298555","0.03745983130298555","0.03745983130298555"
"4080","","","","","","","","","","0.029885064885020254","0.029885064885020254","0.029885064885020254"
"4081","","","","","","","","","","0.026677095356862992","0.026677095356862992","0.026677095356862992"
"4082","","","","","","","","","","0.026037846710532903","0.026037846710532903","0.026037846710532903"
"4083","","","","","","","","","","0.023411386344814673","0.023411386344814673","0.023411386344814673"
"4084","","","","","","","","","","0.021973288580775262","0.021973288580775262","0.021973288580775262"
"4085","","","","","","","","","","0.020087785851210356","0.020087785851210356","0.020087785851210356"
"4086","","","","","","","","","","0.019687901845900344","0.019687901845900344","0.019687901845900344"
"4087","","","","","","","","","","0.018415823820978405","0.018415823820978405","0.018415823820978405"
"4088","","","","","","","","","","0.01802215015515685","0.01802215015515685","0.01802215015515685"
"4089","","","","","","","","","","0.02019660420715809","0.02019660420715809","0.02019660420715809"
"4090","","","","","","","","","","0.017702921964228152","0.017702921964228152","0.017702921964228152"
"4091","","","","","","","","","","0.01680917989462614","0.01680917989462614","0.01680917989462614"
"4092","","","","","","","","","","0.01589466820470989","0.01589466820470989","0.01589466820470989"
"4093","","","","","","","","","","0.014973907413659617","0.014973907413659617","0.014973907413659617"
"4094","","","","","","","","","","0.015452447482384741","0.015452447482384741","0.015452447482384741"
"4095","","","","","","","","","","0.01569174638018012","0.01569174638018012","0.01569174638018012"
"4096","","","","","","","","","","0.013784980140626431","0.013784980140626431","0.013784980140626431"
"4097","","","","","","","","","","0.014828403629362583","0.014828403629362583","0.014828403629362583"
"4098","","","","","","","","","","0.014052932877093553","0.014052932877093553","0.014052932877093553"
"4099","","","","","","","","","","0.01375105069950223","0.01375105069950223","0.01375105069950223"
"4100","","","","","","","","","","0.013809074331074953","0.013809074331074953","0.013809074331074953"
"4101","","","","","","","","","","0.2004427680373192","0.2004427680373192","0.2004427680373192"
"4102","","","","","","","","","","0.08775449424632825","0.08775449424632825","0.08775449424632825"
"4103","","","","","","","","","","0.054990390711463985","0.054990390711463985","0.054990390711463985"
"4104","","","","","","","","","","0.03501108353957534","0.03501108353957534","0.03501108353957534"
"4105","","","","","","","","","","0.032119191251695156","0.032119191251695156","0.032119191251695156"
"4106","","","","","","","","","","0.027234176844358443","0.027234176844358443","0.027234176844358443"
"4107","","","","","","","","","","0.024712942875921726","0.024712942875921726","0.024712942875921726"
"4108","","","","","","","","","","0.023014559745788574","0.023014559745788574","0.023014559745788574"
"4109","","","","","","","","","","0.021960924789309503","0.021960924789309503","0.021960924789309503"
"4110","","","","","","","","","","0.02088003534823656","0.02088003534823656","0.02088003534823656"
"4111","","","","","","","","","","0.018479596981778743","0.018479596981778743","0.018479596981778743"
"4112","","","","","","","","","","0.017908121161162853","0.017908121161162853","0.017908121161162853"
"4113","","","","","","","","","","0.018485472535248845","0.018485472535248845","0.018485472535248845"
"4114","","","","","","","","","","0.016785043478012084","0.016785043478012084","0.016785043478012084"
"4115","","","","","","","","","","0.017853524135425687","0.017853524135425687","0.017853524135425687"
"4116","","","","","","","","","","0.01647508218884468","0.01647508218884468","0.01647508218884468"
"4117","","","","","","","","","","0.017023229310289024","0.017023229310289024","0.017023229310289024"
"4118","","","","","","","","","","0.01640752239152789","0.01640752239152789","0.01640752239152789"
"4119","","","","","","","","","","0.016496955128386618","0.016496955128386618","0.016496955128386618"
"4120","","","","","","","","","","0.01589885201305151","0.01589885201305151","0.01589885201305151"
"4121","","","","","","","","","","0.014949245601892472","0.014949245601892472","0.014949245601892472"
"4122","","","","","","","","","","0.014937791116535664","0.014937791116535664","0.014937791116535664"
"4123","","","","","","","","","","0.015679889996536075","0.015679889996536075","0.015679889996536075"
"4124","","","","","","","","","","0.016522353794425727","0.016522353794425727","0.016522353794425727"
"4125","","","","","","","","","","0.015536442901939153","0.015536442901939153","0.015536442901939153"
"4126","","","","","","","","","","0.23088735356926918","0.23088735356926918","0.23088735356926918"
"4127","","","","","","","","","","0.10337118631927296","0.10337118631927296","0.10337118631927296"
"4128","","","","","","","","","","0.059601462411228566","0.059601462411228566","0.059601462411228566"
"4129","","","","","","","","","","0.049235473375301805","0.049235473375301805","0.049235473375301805"
"4130","","","","","","","","","","0.035615381895331664","0.035615381895331664","0.035615381895331664"
"4131","","","","","","","","","","0.035719777882914056","0.035719777882914056","0.035719777882914056"
"4132","","","","","","","","","","0.030111763447057457","0.030111763447057457","0.030111763447057457"
"4133","","","","","","","","","","0.028115781769156457","0.028115781769156457","0.028115781769156457"
"4134","","","","","","","","","","0.02820391080342233","0.02820391080342233","0.02820391080342233"
"4135","","","","","","","","","","0.025222449351567776","0.025222449351567776","0.025222449351567776"
"4136","","","","","","","","","","0.023735386468470097","0.023735386468470097","0.023735386468470097"
"4137","","","","","","","","","","0.02459284877870232","0.02459284877870232","0.02459284877870232"
"4138","","","","","","","","","","0.022131049372255802","0.022131049372255802","0.022131049372255802"
"4139","","","","","","","","","","0.021399882333353163","0.021399882333353163","0.021399882333353163"
"4140","","","","","","","","","","0.021106497552245855","0.021106497552245855","0.021106497552245855"
"4141","","","","","","","","","","0.02055754143744707","0.02055754143744707","0.02055754143744707"
"4142","","","","","","","","","","0.021969507029280067","0.021969507029280067","0.021969507029280067"
"4143","","","","","","","","","","0.01962312021292746","0.01962312021292746","0.01962312021292746"
"4144","","","","","","","","","","0.01975386815145612","0.01975386815145612","0.01975386815145612"
"4145","","","","","","","","","","0.018573284596204758","0.018573284596204758","0.018573284596204758"
"4146","","","","","","","","","","0.018287644921510946","0.018287644921510946","0.018287644921510946"
"4147","","","","","","","","","","0.020022132080048324","0.020022132080048324","0.020022132080048324"
"4148","","","","","","","","","","0.019480609465390444","0.019480609465390444","0.019480609465390444"
"4149","","","","","","","","","","0.01819411271251738","0.01819411271251738","0.01819411271251738"
"4150","","","","","","","","","","0.01745009683072567","0.01745009683072567","0.01745009683072567"
"4151","","","","","","","","","","0.21776019221171736","0.21776019221171736","0.21776019221171736"
"4152","","","","","","","","","","0.10001900292001664","0.10001900292001664","0.10001900292001664"
"4153","","","","","","","","","","0.0636248547222931","0.0636248547222931","0.0636248547222931"
"4154","","","","","","","","","","0.04594081062823534","0.04594081062823534","0.04594081062823534"
"4155","","","","","","","","","","0.03371367674320936","0.03371367674320936","0.03371367674320936"
"4156","","","","","","","","","","0.028530372343957423","0.028530372343957423","0.028530372343957423"
"4157","","","","","","","","","","0.027430750355124475","0.027430750355124475","0.027430750355124475"
"4158","","","","","","","","","","0.02607808120548725","0.02607808120548725","0.02607808120548725"
"4159","","","","","","","","","","0.023960708798840644","0.023960708798840644","0.023960708798840644"
"4160","","","","","","","","","","0.022050627684220673","0.022050627684220673","0.022050627684220673"
"4161","","","","","","","","","","0.020861904580378905","0.020861904580378905","0.020861904580378905"
"4162","","","","","","","","","","0.020709587902529164","0.020709587902529164","0.020709587902529164"
"4163","","","","","","","","","","0.01930608095601201","0.01930608095601201","0.01930608095601201"
"4164","","","","","","","","","","0.020151834534481168","0.020151834534481168","0.020151834534481168"
"4165","","","","","","","","","","0.01857296540401876","0.01857296540401876","0.01857296540401876"
"4166","","","","","","","","","","0.01842152330093086","0.01842152330093086","0.01842152330093086"
"4167","","","","","","","","","","0.018274673372507096","0.018274673372507096","0.018274673372507096"
"4168","","","","","","","","","","0.016937930203275754","0.016937930203275754","0.016937930203275754"
"4169","","","","","","","","","","0.016209384542889893","0.016209384542889893","0.016209384542889893"
"4170","","","","","","","","","","0.017495833127759396","0.017495833127759396","0.017495833127759396"
"4171","","","","","","","","","","0.016425484549254177","0.016425484549254177","0.016425484549254177"
"4172","","","","","","","","","","0.015612860228866338","0.015612860228866338","0.015612860228866338"
"4173","","","","","","","","","","0.016278528021648527","0.016278528021648527","0.016278528021648527"
"4174","","","","","","","","","","0.0160999407914278","0.0160999407914278","0.0160999407914278"
"4175","","","","","","","","","","0.016074999952688813","0.016074999952688813","0.016074999952688813"
"4176","","","","","","","","","","0.2223018564656377","0.2223018564656377","0.2223018564656377"
"4177","","","","","","","","","","0.08959914965904318","0.08959914965904318","0.08959914965904318"
"4178","","","","","","","","","","0.05548086084192619","0.05548086084192619","0.05548086084192619"
"4179","","","","","","","","","","0.04119210047763772","0.04119210047763772","0.04119210047763772"
"4180","","","","","","","","","","0.03155199051834643","0.03155199051834643","0.03155199051834643"
"4181","","","","","","","","","","0.02943089811131358","0.02943089811131358","0.02943089811131358"
"4182","","","","","","","","","","0.02528493252582848","0.02528493252582848","0.02528493252582848"
"4183","","","","","","","","","","0.0250657513551414","0.0250657513551414","0.0250657513551414"
"4184","","","","","","","","","","0.023840237800031902","0.023840237800031902","0.023840237800031902"
"4185","","","","","","","","","","0.021199773645494132","0.021199773645494132","0.021199773645494132"
"4186","","","","","","","","","","0.02029034899547696","0.02029034899547696","0.02029034899547696"
"4187","","","","","","","","","","0.01933523740619421","0.01933523740619421","0.01933523740619421"
"4188","","","","","","","","","","0.019716071747243404","0.019716071747243404","0.019716071747243404"
"4189","","","","","","","","","","0.01820936469361186","0.01820936469361186","0.01820936469361186"
"4190","","","","","","","","","","0.018788963742554187","0.018788963742554187","0.018788963742554187"
"4191","","","","","","","","","","0.01772819121426437","0.01772819121426437","0.01772819121426437"
"4192","","","","","","","","","","0.016965563278645276","0.016965563278645276","0.016965563278645276"
"4193","","","","","","","","","","0.016605056890984998","0.016605056890984998","0.016605056890984998"
"4194","","","","","","","","","","0.0158139359861525","0.0158139359861525","0.0158139359861525"
"4195","","","","","","","","","","0.017986420555898802","0.017986420555898802","0.017986420555898802"
"4196","","","","","","","","","","0.01474846393801272","0.01474846393801272","0.01474846393801272"
"4197","","","","","","","","","","0.014602491818368434","0.014602491818368434","0.014602491818368434"
"4198","","","","","","","","","","0.015874648466706276","0.015874648466706276","0.015874648466706276"
"4199","","","","","","","","","","0.016232410590164364","0.016232410590164364","0.016232410590164364"
"4200","","","","","","","","","","0.014486202159896494","0.014486202159896494","0.014486202159896494"
"4201","","","","","","","","","","0.21268871020525693","0.21268871020525693","0.21268871020525693"
"4202","","","","","","","","","","0.09818052534596063","0.09818052534596063","0.09818052534596063"
"4203","","","","","","","","","","0.060276684914715585","0.060276684914715585","0.060276684914715585"
"4204","","","","","","","","","","0.045732891275547444","0.045732891275547444","0.045732891275547444"
"4205","","","","","","","","","","0.03708477529522497","0.03708477529522497","0.03708477529522497"
"4206","","","","","","","","","","0.03435253214091063","0.03435253214091063","0.03435253214091063"
"4207","","","","","","","","","","0.029769498892128467","0.029769498892128467","0.029769498892128467"
"4208","","","","","","","","","","0.02966455550864339","0.02966455550864339","0.02966455550864339"
"4209","","","","","","","","","","0.0276361923199147","0.0276361923199147","0.0276361923199147"
"4210","","","","","","","","","","0.02677823118399829","0.02677823118399829","0.02677823118399829"
"4211","","","","","","","","","","0.027105298689566553","0.027105298689566553","0.027105298689566553"
"4212","","","","","","","","","","0.024264841936528683","0.024264841936528683","0.024264841936528683"
"4213","","","","","","","","","","0.024984647100791336","0.024984647100791336","0.024984647100791336"
"4214","","","","","","","","","","0.0238168960949406","0.0238168960949406","0.0238168960949406"
"4215","","","","","","","","","","0.02324678354896605","0.02324678354896605","0.02324678354896605"
"4216","","","","","","","","","","0.02359182482585311","0.02359182482585311","0.02359182482585311"
"4217","","","","","","","","","","0.024408096517436206","0.024408096517436206","0.024408096517436206"
"4218","","","","","","","","","","0.022518293946050108","0.022518293946050108","0.022518293946050108"
"4219","","","","","","","","","","0.02287118216743693","0.02287118216743693","0.02287118216743693"
"4220","","","","","","","","","","0.024428072315640748","0.024428072315640748","0.024428072315640748"
"4221","","","","","","","","","","0.02312276034615934","0.02312276034615934","0.02312276034615934"
"4222","","","","","","","","","","0.022020873962901533","0.022020873962901533","0.022020873962901533"
"4223","","","","","","","","","","0.01977971760381479","0.01977971760381479","0.01977971760381479"
"4224","","","","","","","","","","0.021357660524372477","0.021357660524372477","0.021357660524372477"
"4225","","","","","","","","","","0.023045462779700755","0.023045462779700755","0.023045462779700755"
"4226","","","","","","","","","","0.20192317625507714","0.20192317625507714","0.20192317625507714"
"4227","","","","","","","","","","0.07984702708927216","0.07984702708927216","0.07984702708927216"
"4228","","","","","","","","","","0.049896713711787014","0.049896713711787014","0.049896713711787014"
"4229","","","","","","","","","","0.03793680541217327","0.03793680541217327","0.03793680541217327"
"4230","","","","","","","","","","0.03148527018725872","0.03148527018725872","0.03148527018725872"
"4231","","","","","","","","","","0.02994642352219671","0.02994642352219671","0.02994642352219671"
"4232","","","","","","","","","","0.027643344076350333","0.027643344076350333","0.027643344076350333"
"4233","","","","","","","","","","0.02596910865860991","0.02596910865860991","0.02596910865860991"
"4234","","","","","","","","","","0.025132243800908328","0.025132243800908328","0.025132243800908328"
"4235","","","","","","","","","","0.024674435583874582","0.024674435583874582","0.024674435583874582"
"4236","","","","","","","","","","0.023904812191613018","0.023904812191613018","0.023904812191613018"
"4237","","","","","","","","","","0.02191934875008883","0.02191934875008883","0.02191934875008883"
"4238","","","","","","","","","","0.022086602576309816","0.022086602576309816","0.022086602576309816"
"4239","","","","","","","","","","0.021385836504923646","0.021385836504923646","0.021385836504923646"
"4240","","","","","","","","","","0.022523801680654286","0.022523801680654286","0.022523801680654286"
"4241","","","","","","","","","","0.018475780095905066","0.018475780095905066","0.018475780095905066"
"4242","","","","","","","","","","0.01918482577195391","0.01918482577195391","0.01918482577195391"
"4243","","","","","","","","","","0.017743597710505127","0.017743597710505127","0.017743597710505127"
"4244","","","","","","","","","","0.022184537345310673","0.022184537345310673","0.022184537345310673"
"4245","","","","","","","","","","0.018747000404400752","0.018747000404400752","0.018747000404400752"
"4246","","","","","","","","","","0.017515658936463296","0.017515658936463296","0.017515658936463296"
"4247","","","","","","","","","","0.01872202882426791","0.01872202882426791","0.01872202882426791"
"4248","","","","","","","","","","0.019168374054133894","0.019168374054133894","0.019168374054133894"
"4249","","","","","","","","","","0.0172814982845739","0.0172814982845739","0.0172814982845739"
"4250","","","","","","","","","","0.01822153799235821","0.01822153799235821","0.01822153799235821"
"4251","","","","","","","","","","0.2725502768158913","0.2725502768158913","0.2725502768158913"
"4252","","","","","","","","","","0.09636184148024768","0.09636184148024768","0.09636184148024768"
"4253","","","","","","","","","","0.05905198398977518","0.05905198398977518","0.05905198398977518"
"4254","","","","","","","","","","0.043334556627087295","0.043334556627087295","0.043334556627087295"
"4255","","","","","","","","","","0.03713239631331817","0.03713239631331817","0.03713239631331817"
"4256","","","","","","","","","","0.03232020169496536","0.03232020169496536","0.03232020169496536"
"4257","","","","","","","","","","0.03047297777608037","0.03047297777608037","0.03047297777608037"
"4258","","","","","","","","","","0.027656619101762772","0.027656619101762772","0.027656619101762772"
"4259","","","","","","","","","","0.024588753879070283","0.024588753879070283","0.024588753879070283"
"4260","","","","","","","","","","0.02381573185324669","0.02381573185324669","0.02381573185324669"
"4261","","","","","","","","","","0.024326178207993508","0.024326178207993508","0.024326178207993508"
"4262","","","","","","","","","","0.02348131326958537","0.02348131326958537","0.02348131326958537"
"4263","","","","","","","","","","0.022914006849750878","0.022914006849750878","0.022914006849750878"
"4264","","","","","","","","","","0.02028729932382703","0.02028729932382703","0.02028729932382703"
"4265","","","","","","","","","","0.019599439112935216","0.019599439112935216","0.019599439112935216"
"4266","","","","","","","","","","0.02171289237216115","0.02171289237216115","0.02171289237216115"
"4267","","","","","","","","","","0.019448370859026908","0.019448370859026908","0.019448370859026908"
"4268","","","","","","","","","","0.019882450290024282","0.019882450290024282","0.019882450290024282"
"4269","","","","","","","","","","0.021035943105816843","0.021035943105816843","0.021035943105816843"
"4270","","","","","","","","","","0.019692167122848332","0.019692167122848332","0.019692167122848332"
"4271","","","","","","","","","","0.01833385981619358","0.01833385981619358","0.01833385981619358"
"4272","","","","","","","","","","0.019458104679360985","0.019458104679360985","0.019458104679360985"
"4273","","","","","","","","","","0.01907194186002016","0.01907194186002016","0.01907194186002016"
"4274","","","","","","","","","","0.0175199355231598","0.0175199355231598","0.0175199355231598"
"4275","","","","","","","","","","0.01590604890137911","0.01590604890137911","0.01590604890137911"
"4276","","","","","","","","","","0.21268852217122913","0.21268852217122913","0.21268852217122913"
"4277","","","","","","","","","","0.09868689827882918","0.09868689827882918","0.09868689827882918"
"4278","","","","","","","","","","0.06086405123351142","0.06086405123351142","0.06086405123351142"
"4279","","","","","","","","","","0.04346152857178822","0.04346152857178822","0.04346152857178822"
"4280","","","","","","","","","","0.03747394941863604","0.03747394941863604","0.03747394941863604"
"4281","","","","","","","","","","0.032918788262177257","0.032918788262177257","0.032918788262177257"
"4282","","","","","","","","","","0.030123406993225216","0.030123406993225216","0.030123406993225216"
"4283","","","","","","","","","","0.027845246195793153","0.027845246195793153","0.027845246195793153"
"4284","","","","","","","","","","0.027808539979159833","0.027808539979159833","0.027808539979159833"
"4285","","","","","","","","","","0.02488700419664383","0.02488700419664383","0.02488700419664383"
"4286","","","","","","","","","","0.02414282745216042","0.02414282745216042","0.02414282745216042"
"4287","","","","","","","","","","0.024250315073877572","0.024250315073877572","0.024250315073877572"
"4288","","","","","","","","","","0.022796112485229968","0.022796112485229968","0.022796112485229968"
"4289","","","","","","","","","","0.021938185682520272","0.021938185682520272","0.021938185682520272"
"4290","","","","","","","","","","0.021785815097391605","0.021785815097391605","0.021785815097391605"
"4291","","","","","","","","","","0.019264177354052663","0.019264177354052663","0.019264177354052663"
"4292","","","","","","","","","","0.021061403173953296","0.021061403173953296","0.021061403173953296"
"4293","","","","","","","","","","0.021296771876513958","0.021296771876513958","0.021296771876513958"
"4294","","","","","","","","","","0.01811396855628118","0.01811396855628118","0.01811396855628118"
"4295","","","","","","","","","","0.01853887816891074","0.01853887816891074","0.01853887816891074"
"4296","","","","","","","","","","0.017972574159502982","0.017972574159502982","0.017972574159502982"
"4297","","","","","","","","","","0.019702539406716825","0.019702539406716825","0.019702539406716825"
"4298","","","","","","","","","","0.020481022745370864","0.020481022745370864","0.020481022745370864"
"4299","","","","","","","","","","0.019575466219102965","0.019575466219102965","0.019575466219102965"
"4300","","","","","","","","","","0.01801972079090774","0.01801972079090774","0.01801972079090774"
"4301","","","","","","","","","","0.26410892911255357","0.26410892911255357","0.26410892911255357"
"4302","","","","","","","","","","0.11867567169014365","0.11867567169014365","0.11867567169014365"
"4303","","","","","","","","","","0.05978662780544255","0.05978662780544255","0.05978662780544255"
"4304","","","","","","","","","","0.045717658307403326","0.045717658307403326","0.045717658307403326"
"4305","","","","","","","","","","0.03561232070671395","0.03561232070671395","0.03561232070671395"
"4306","","","","","","","","","","0.031058857226744296","0.031058857226744296","0.031058857226744296"
"4307","","","","","","","","","","0.029601022610440852","0.029601022610440852","0.029601022610440852"
"4308","","","","","","","","","","0.027352965716272593","0.027352965716272593","0.027352965716272593"
"4309","","","","","","","","","","0.025431609090883284","0.025431609090883284","0.025431609090883284"
"4310","","","","","","","","","","0.02390525072813034","0.02390525072813034","0.02390525072813034"
"4311","","","","","","","","","","0.02370932567398995","0.02370932567398995","0.02370932567398995"
"4312","","","","","","","","","","0.024326780550181865","0.024326780550181865","0.024326780550181865"
"4313","","","","","","","","","","0.02046318631619215","0.02046318631619215","0.02046318631619215"
"4314","","","","","","","","","","0.025732855331152677","0.025732855331152677","0.025732855331152677"
"4315","","","","","","","","","","0.020591983532067388","0.020591983532067388","0.020591983532067388"
"4316","","","","","","","","","","0.018991566747426986","0.018991566747426986","0.018991566747426986"
"4317","","","","","","","","","","0.02052670154720545","0.02052670154720545","0.02052670154720545"
"4318","","","","","","","","","","0.018156445124186574","0.018156445124186574","0.018156445124186574"
"4319","","","","","","","","","","0.021179457381367683","0.021179457381367683","0.021179457381367683"
"4320","","","","","","","","","","0.018268891405314208","0.018268891405314208","0.018268891405314208"
"4321","","","","","","","","","","0.018609175542369485","0.018609175542369485","0.018609175542369485"
"4322","","","","","","","","","","0.01889525219798088","0.01889525219798088","0.01889525219798088"
"4323","","","","","","","","","","0.01775604561145883","0.01775604561145883","0.01775604561145883"
"4324","","","","","","","","","","0.01650704411789775","0.01650704411789775","0.01650704411789775"
"4325","","","","","","","","","","0.019965915456414223","0.019965915456414223","0.019965915456414223"
"4326","","","","","","","","","","0.21963522823760287","0.21963522823760287","0.21963522823760287"
"4327","","","","","","","","","","0.09383574368024711","0.09383574368024711","0.09383574368024711"
"4328","","","","","","","","","","0.054480506698600946","0.054480506698600946","0.054480506698600946"
"4329","","","","","","","","","","0.03886788289062679","0.03886788289062679","0.03886788289062679"
"4330","","","","","","","","","","0.02972252651117742","0.02972252651117742","0.02972252651117742"
"4331","","","","","","","","","","0.026320573035627605","0.026320573035627605","0.026320573035627605"
"4332","","","","","","","","","","0.024478738736361264","0.024478738736361264","0.024478738736361264"
"4333","","","","","","","","","","0.021528060287237166","0.021528060287237166","0.021528060287237166"
"4334","","","","","","","","","","0.021943710166960954","0.021943710166960954","0.021943710166960954"
"4335","","","","","","","","","","0.022312734918668867","0.022312734918668867","0.022312734918668867"
"4336","","","","","","","","","","0.01795769247226417","0.01795769247226417","0.01795769247226417"
"4337","","","","","","","","","","0.02034199731424451","0.02034199731424451","0.02034199731424451"
"4338","","","","","","","","","","0.01779298882931471","0.01779298882931471","0.01779298882931471"
"4339","","","","","","","","","","0.016342376840766518","0.016342376840766518","0.016342376840766518"
"4340","","","","","","","","","","0.016014632894657554","0.016014632894657554","0.016014632894657554"
"4341","","","","","","","","","","0.015703091993927956","0.015703091993927956","0.015703091993927956"
"4342","","","","","","","","","","0.016700235824100674","0.016700235824100674","0.016700235824100674"
"4343","","","","","","","","","","0.014937134813517333","0.014937134813517333","0.014937134813517333"
"4344","","","","","","","","","","0.01562216155929491","0.01562216155929491","0.01562216155929491"
"4345","","","","","","","","","","0.014457267277175561","0.014457267277175561","0.014457267277175561"
"4346","","","","","","","","","","0.015435082321055234","0.015435082321055234","0.015435082321055234"
"4347","","","","","","","","","","0.01360919538885355","0.01360919538885355","0.01360919538885355"
"4348","","","","","","","","","","0.014247097074985504","0.014247097074985504","0.014247097074985504"
"4349","","","","","","","","","","0.01346681198105216","0.01346681198105216","0.01346681198105216"
"4350","","","","","","","","","","0.014164115376770496","0.014164115376770496","0.014164115376770496"
"4351","","","","","","","","","","0.1673219939682167","0.1673219939682167","0.1673219939682167"
"4352","","","","","","","","","","0.07766303860582412","0.07766303860582412","0.07766303860582412"
"4353","","","","","","","","","","0.04962685906677507","0.04962685906677507","0.04962685906677507"
"4354","","","","","","","","","","0.03353759257588536","0.03353759257588536","0.03353759257588536"
"4355","","","","","","","","","","0.02929717652499676","0.02929717652499676","0.02929717652499676"
"4356","","","","","","","","","","0.023696502335369587","0.023696502335369587","0.023696502335369587"
"4357","","","","","","","","","","0.022835727017372846","0.022835727017372846","0.022835727017372846"
"4358","","","","","","","","","","0.021294880462810396","0.021294880462810396","0.021294880462810396"
"4359","","","","","","","","","","0.0196377657353878","0.0196377657353878","0.0196377657353878"
"4360","","","","","","","","","","0.018723448771052063","0.018723448771052063","0.018723448771052063"
"4361","","","","","","","","","","0.019287379123270512","0.019287379123270512","0.019287379123270512"
"4362","","","","","","","","","","0.01839952014386654","0.01839952014386654","0.01839952014386654"
"4363","","","","","","","","","","0.017782950028777122","0.017782950028777122","0.017782950028777122"
"4364","","","","","","","","","","0.015516678402200342","0.015516678402200342","0.015516678402200342"
"4365","","","","","","","","","","0.01643915310502052","0.01643915310502052","0.01643915310502052"
"4366","","","","","","","","","","0.015527744255959987","0.015527744255959987","0.015527744255959987"
"4367","","","","","","","","","","0.015368184372782707","0.015368184372782707","0.015368184372782707"
"4368","","","","","","","","","","0.014759274397511036","0.014759274397511036","0.014759274397511036"
"4369","","","","","","","","","","0.015744230095297098","0.015744230095297098","0.015744230095297098"
"4370","","","","","","","","","","0.015581728126853704","0.015581728126853704","0.015581728126853704"
"4371","","","","","","","","","","0.015237722042948008","0.015237722042948008","0.015237722042948008"
"4372","","","","","","","","","","0.01542415762320161","0.01542415762320161","0.01542415762320161"
"4373","","","","","","","","","","0.015160084394738078","0.015160084394738078","0.015160084394738078"
"4374","","","","","","","","","","0.01466280234977603","0.01466280234977603","0.01466280234977603"
"4375","","","","","","","","","","0.013918675342574715","0.013918675342574715","0.013918675342574715"
"4376","","","","","","","","","","0.2521289437264204","0.2521289437264204","0.2521289437264204"
"4377","","","","","","","","","","0.10554583366960286","0.10554583366960286","0.10554583366960286"
"4378","","","","","","","","","","0.05286529626697302","0.05286529626697302","0.05286529626697302"
"4379","","","","","","","","","","0.03478139815153554","0.03478139815153554","0.03478139815153554"
"4380","","","","","","","","","","0.030795810036361216","0.030795810036361216","0.030795810036361216"
"4381","","","","","","","","","","0.025761976313515334","0.025761976313515334","0.025761976313515334"
"4382","","","","","","","","","","0.022585134191176623","0.022585134191176623","0.022585134191176623"
"4383","","","","","","","","","","0.020260826423764228","0.020260826423764228","0.020260826423764228"
"4384","","","","","","","","","","0.019125916361808777","0.019125916361808777","0.019125916361808777"
"4385","","","","","","","","","","0.018887829054147005","0.018887829054147005","0.018887829054147005"
"4386","","","","","","","","","","0.019284208811586722","0.019284208811586722","0.019284208811586722"
"4387","","","","","","","","","","0.01679534124210477","0.01679534124210477","0.01679534124210477"
"4388","","","","","","","","","","0.016285915728658437","0.016285915728658437","0.016285915728658437"
"4389","","","","","","","","","","0.01848448975943029","0.01848448975943029","0.01848448975943029"
"4390","","","","","","","","","","0.017087058760225773","0.017087058760225773","0.017087058760225773"
"4391","","","","","","","","","","0.014618271721992641","0.014618271721992641","0.014618271721992641"
"4392","","","","","","","","","","0.02068131186068058","0.02068131186068058","0.02068131186068058"
"4393","","","","","","","","","","0.017509794253855945","0.017509794253855945","0.017509794253855945"
