"Step","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MIN","CIFAR100_CNN_FedAvg_sgd_lr0.005 - Global/Averaged Grads Angle__MAX","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_VitL2P_FedL2P_sgd_lr0.005[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedSTGM_sgd_lr0.05[g] - Global/Averaged Grads Angle__MAX","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MIN","IMAGENET1k_CNN_FedDBE_sgd_lr0.005_grad-enable[g] - Global/Averaged Grads Angle__MAX"
"7232","","","","","","","","","","0.04190071796998382","0.04190071796998382","0.04190071796998382"
"7233","","","","","","","","","","0.03696807786822319","0.03696807786822319","0.03696807786822319"
"7234","","","","","","","","","","0.03431977510452271","0.03431977510452271","0.03431977510452271"
"7235","","","","","","","","","","0.029380242712795733","0.029380242712795733","0.029380242712795733"
"7237","","","","","","","","","","0.026067072451114656","0.026067072451114656","0.026067072451114656"
"7238","","","","","","","","","","0.025097135938704013","0.025097135938704013","0.025097135938704013"
"7239","","","","","","","","","","0.02279285304248333","0.02279285304248333","0.02279285304248333"
"7240","","","","","","","","","","0.02155950777232647","0.02155950777232647","0.02155950777232647"
"7241","","","","","","","","","","0.021895988918840883","0.021895988918840883","0.021895988918840883"
"7242","","","","","","","","","","0.02131366804242134","0.02131366804242134","0.02131366804242134"
"7243","","","","","","","","","","0.020642313919961453","0.020642313919961453","0.020642313919961453"
"7244","","","","","","","","","","0.01958644889295101","0.01958644889295101","0.01958644889295101"
"7245","","","","","","","","","","0.018803470879793168","0.018803470879793168","0.018803470879793168"
"7246","","","","","","","","","","0.018469443693757057","0.018469443693757057","0.018469443693757057"
"7247","","","","","","","","","","0.017878906689584254","0.017878906689584254","0.017878906689584254"
"7248","","","","","","","","","","0.017862244732677935","0.017862244732677935","0.017862244732677935"
"7249","","","","","","","","","","0.017030569724738598","0.017030569724738598","0.017030569724738598"
"7251","","","","","","","","","","0.17438032737001777","0.17438032737001777","0.17438032737001777"
"7252","","","","","","","","","","0.10943313932861201","0.10943313932861201","0.10943313932861201"
"7253","","","","","","","","","","0.09193933466682211","0.09193933466682211","0.09193933466682211"
"7254","","","","","","","","","","0.07317149793263525","0.07317149793263525","0.07317149793263525"
"7255","","","","","","","","","","0.0592226355522871","0.0592226355522871","0.0592226355522871"
"7256","","","","","","","","","","0.04866542166331783","0.04866542166331783","0.04866542166331783"
"7257","","","","","","","","","","0.041513411737978456","0.041513411737978456","0.041513411737978456"
"7258","","","","","","","","","","0.03679948903620243","0.03679948903620243","0.03679948903620243"
"7259","","","","","","","","","","0.03302658263593912","0.03302658263593912","0.03302658263593912"
"7260","","","","","","","","","","0.030162899419665337","0.030162899419665337","0.030162899419665337"
"7261","","","","","","","","","","0.027231969796121122","0.027231969796121122","0.027231969796121122"
"7263","","","","","","","","","","0.024261470437049865","0.024261470437049865","0.024261470437049865"
"7264","","","","","","","","","","0.02326017424464226","0.02326017424464226","0.02326017424464226"
"7265","","","","","","","","","","0.022027800492942333","0.022027800492942333","0.022027800492942333"
"7266","","","","","","","","","","0.021322737783193588","0.021322737783193588","0.021322737783193588"
"7267","","","","","","","","","","0.02047171913087368","0.02047171913087368","0.02047171913087368"
"7268","","","","","","","","","","0.0203909595310688","0.0203909595310688","0.0203909595310688"
"7269","","","","","","","","","","0.020288537628948687","0.020288537628948687","0.020288537628948687"
"7270","","","","","","","","","","0.01903163455426693","0.01903163455426693","0.01903163455426693"
"7271","","","","","","","","","","0.018652153238654136","0.018652153238654136","0.018652153238654136"
"7272","","","","","","","","","","0.018283694908022882","0.018283694908022882","0.018283694908022882"
"7273","","","","","","","","","","0.017570645175874235","0.017570645175874235","0.017570645175874235"
"7274","","","","","","","","","","0.016945113092660904","0.016945113092660904","0.016945113092660904"
"7275","","","","","","","","","","0.017191289141774178","0.017191289141774178","0.017191289141774178"
"7276","","","","","","","","","","0.15161250301171095","0.15161250301171095","0.15161250301171095"
"7277","","","","","","","","","","0.10400304425245849","0.10400304425245849","0.10400304425245849"
"7278","","","","","","","","","","0.08647696785337758","0.08647696785337758","0.08647696785337758"
"7279","","","","","","","","","","0.07212712808395735","0.07212712808395735","0.07212712808395735"
"7280","","","","","","","","","","0.0598826090246439","0.0598826090246439","0.0598826090246439"
"7281","","","","","","","","","","0.04886649640509859","0.04886649640509859","0.04886649640509859"
"7282","","","","","","","","","","0.04157467260491103","0.04157467260491103","0.04157467260491103"
"7283","","","","","","","","","","0.03712375256232917","0.03712375256232917","0.03712375256232917"
"7284","","","","","","","","","","0.03463607161305845","0.03463607161305845","0.03463607161305845"
"7285","","","","","","","","","","0.0305567757319659","0.0305567757319659","0.0305567757319659"
"7286","","","","","","","","","","0.028149327943101526","0.028149327943101526","0.028149327943101526"
"7287","","","","","","","","","","0.026453571310266853","0.026453571310266853","0.026453571310266853"
"7288","","","","","","","","","","0.024832813618704676","0.024832813618704676","0.024832813618704676"
"7289","","","","","","","","","","0.023951720986515282","0.023951720986515282","0.023951720986515282"
"7291","","","","","","","","","","0.02161548300180584","0.02161548300180584","0.02161548300180584"
"7292","","","","","","","","","","0.020831472454592586","0.020831472454592586","0.020831472454592586"
"7293","","","","","","","","","","0.020414873687550426","0.020414873687550426","0.020414873687550426"
"7294","","","","","","","","","","0.01943756004795432","0.01943756004795432","0.01943756004795432"
"7295","","","","","","","","","","0.01914623664692044","0.01914623664692044","0.01914623664692044"
"7296","","","","","","","","","","0.018823429490439594","0.018823429490439594","0.018823429490439594"
"7297","","","","","","","","","","0.017759863939136266","0.017759863939136266","0.017759863939136266"
"7298","","","","","","","","","","0.017494102492928505","0.017494102492928505","0.017494102492928505"
"7299","","","","","","","","","","0.017063321834430097","0.017063321834430097","0.017063321834430097"
"7300","","","","","","","","","","0.01664241855032742","0.01664241855032742","0.01664241855032742"
"7301","","","","","","","","","","0.16448934973217547","0.16448934973217547","0.16448934973217547"
"7302","","","","","","","","","","0.10942691445816308","0.10942691445816308","0.10942691445816308"
"7303","","","","","","","","","","0.0908418000686288","0.0908418000686288","0.0908418000686288"
"7305","","","","","","","","","","0.05990408711368218","0.05990408711368218","0.05990408711368218"
"7306","","","","","","","","","","0.05025647746399045","0.05025647746399045","0.05025647746399045"
"7307","","","","","","","","","","0.043910619504749775","0.043910619504749775","0.043910619504749775"
"7308","","","","","","","","","","0.03717822573147714","0.03717822573147714","0.03717822573147714"
"7309","","","","","","","","","","0.0336681898124516","0.0336681898124516","0.0336681898124516"
"7310","","","","","","","","","","0.03033273604698479","0.03033273604698479","0.03033273604698479"
"7311","","","","","","","","","","0.028188303550705313","0.028188303550705313","0.028188303550705313"
"7312","","","","","","","","","","0.025993144845124334","0.025993144845124334","0.025993144845124334"
"7313","","","","","","","","","","0.024721045746700837","0.024721045746700837","0.024721045746700837"
"7315","","","","","","","","","","0.022983565032482146","0.022983565032482146","0.022983565032482146"
"7316","","","","","","","","","","0.02204488475807011","0.02204488475807011","0.02204488475807011"
"7317","","","","","","","","","","0.020226498432457447","0.020226498432457447","0.020226498432457447"
"7318","","","","","","","","","","0.019351867213845252","0.019351867213845252","0.019351867213845252"
"7319","","","","","","","","","","0.01834486935287714","0.01834486935287714","0.01834486935287714"
"7320","","","","","","","","","","0.018154371175915004","0.018154371175915004","0.018154371175915004"
"7321","","","","","","","","","","0.018263043481856586","0.018263043481856586","0.018263043481856586"
"7322","","","","","","","","","","0.017778604943305253","0.017778604943305253","0.017778604943305253"
"7323","","","","","","","","","","0.016549780052155256","0.016549780052155256","0.016549780052155256"
"7324","","","","","","","","","","0.016468873266130685","0.016468873266130685","0.016468873266130685"
"7325","","","","","","","","","","0.01659831155091524","0.01659831155091524","0.01659831155091524"
"7326","","","","","","","","","","0.16579729717224836","0.16579729717224836","0.16579729717224836"
"7327","","","","","","","","","","0.11444404788315296","0.11444404788315296","0.11444404788315296"
"7328","","","","","","","","","","0.09353631009114906","0.09353631009114906","0.09353631009114906"
"7329","","","","","","","","","","0.07576943992869928","0.07576943992869928","0.07576943992869928"
"7330","","","","","","","","","","0.05806216523051262","0.05806216523051262","0.05806216523051262"
"7331","","","","","","","","","","0.047642670730128886","0.047642670730128886","0.047642670730128886"
"7332","","","","","","","","","","0.0392473702551797","0.0392473702551797","0.0392473702551797"
"7333","","","","","","","","","","0.03368211696855724","0.03368211696855724","0.03368211696855724"
"7334","","","","","","","","","","0.030511288680136205","0.030511288680136205","0.030511288680136205"
"7335","","","","","","","","","","0.02844230239279568","0.02844230239279568","0.02844230239279568"
"7336","","","","","","","","","","0.024874049741774797","0.024874049741774797","0.024874049741774797"
"7337","","","","","","","","","","0.023546065986156463","0.023546065986156463","0.023546065986156463"
"7338","","","","","","","","","","0.022443779185414313","0.022443779185414313","0.022443779185414313"
"7339","","","","","","","","","","0.02142652779817581","0.02142652779817581","0.02142652779817581"
"7340","","","","","","","","","","0.02028823234140873","0.02028823234140873","0.02028823234140873"
"7341","","","","","","","","","","0.019413473084568977","0.019413473084568977","0.019413473084568977"
"7342","","","","","","","","","","0.018842183426022528","0.018842183426022528","0.018842183426022528"
"7343","","","","","","","","","","0.01810751814395189","0.01810751814395189","0.01810751814395189"
"7344","","","","","","","","","","0.0173149486631155","0.0173149486631155","0.0173149486631155"
"7345","","","","","","","","","","0.017171181812882422","0.017171181812882422","0.017171181812882422"
"7346","","","","","","","","","","0.016483171731233596","0.016483171731233596","0.016483171731233596"
"7347","","","","","","","","","","0.0161017457395792","0.0161017457395792","0.0161017457395792"
"7348","","","","","","","","","","0.016117341965436936","0.016117341965436936","0.016117341965436936"
"7349","","","","","","","","","","0.015700927823781966","0.015700927823781966","0.015700927823781966"
"7350","","","","","","","","","","0.01523643545806408","0.01523643545806408","0.01523643545806408"
"7351","","","","","","","","","","0.15775271704420446","0.15775271704420446","0.15775271704420446"
"7352","","","","","","","","","","0.11573926605517044","0.11573926605517044","0.11573926605517044"
"7353","","","","","","","","","","0.09918366270081606","0.09918366270081606","0.09918366270081606"
"7354","","","","","","","","","","0.08049274699529634","0.08049274699529634","0.08049274699529634"
"7355","","","","","","","","","","0.06237362180836499","0.06237362180836499","0.06237362180836499"
"7356","","","","","","","","","","0.04890909582391032","0.04890909582391032","0.04890909582391032"
"7357","","","","","","","","","","0.04083190051838756","0.04083190051838756","0.04083190051838756"
"7358","","","","","","","","","","0.03460493054240942","0.03460493054240942","0.03460493054240942"
"7359","","","","","","","","","","0.03009245987981558","0.03009245987981558","0.03009245987981558"
"7360","","","","","","","","","","0.027508638445287944","0.027508638445287944","0.027508638445287944"
"7361","","","","","","","","","","0.025411616638302804","0.025411616638302804","0.025411616638302804"
"7362","","","","","","","","","","0.02386256627738476","0.02386256627738476","0.02386256627738476"
"7363","","","","","","","","","","0.022050803620368244","0.022050803620368244","0.022050803620368244"
"7364","","","","","","","","","","0.02182800356298685","0.02182800356298685","0.02182800356298685"
"7365","","","","","","","","","","0.020035930573940278","0.020035930573940278","0.020035930573940278"
"7366","","","","","","","","","","0.01897643107920885","0.01897643107920885","0.01897643107920885"
"7367","","","","","","","","","","0.018441447280347346","0.018441447280347346","0.018441447280347346"
"7368","","","","","","","","","","0.01766736287623644","0.01766736287623644","0.01766736287623644"
"7369","","","","","","","","","","0.01740324925631285","0.01740324925631285","0.01740324925631285"
"7370","","","","","","","","","","0.016568953245878218","0.016568953245878218","0.016568953245878218"
"7371","","","","","","","","","","0.01604019872844219","0.01604019872844219","0.01604019872844219"
"7372","","","","","","","","","","0.016303396224975585","0.016303396224975585","0.016303396224975585"
"7373","","","","","","","","","","0.016500977575778963","0.016500977575778963","0.016500977575778963"
"7374","","","","","","","","","","0.015091510862112046","0.015091510862112046","0.015091510862112046"
"7375","","","","","","","","","","0.01453985583037138","0.01453985583037138","0.01453985583037138"
"7376","","","","","","","","","","0.1862120122089982","0.1862120122089982","0.1862120122089982"
"7377","","","","","","","","","","0.10971717933018227","0.10971717933018227","0.10971717933018227"
"7378","","","","","","","","","","0.08524352765642107","0.08524352765642107","0.08524352765642107"
"7379","","","","","","","","","","0.06976800980046391","0.06976800980046391","0.06976800980046391"
"7380","","","","","","","","","","0.055441178770270196","0.055441178770270196","0.055441178770270196"
"7381","","","","","","","","","","0.0470690630027093","0.0470690630027093","0.0470690630027093"
"7382","","","","","","","","","","0.03971768820658326","0.03971768820658326","0.03971768820658326"
"7383","","","","","","","","","","0.034090581703931096","0.034090581703931096","0.034090581703931096"
"7384","","","","","","","","","","0.031728948075324295","0.031728948075324295","0.031728948075324295"
"7385","","","","","","","","","","0.028742237351834773","0.028742237351834773","0.028742237351834773"
"7386","","","","","","","","","","0.026378088686615227","0.026378088686615227","0.026378088686615227"
"7387","","","","","","","","","","0.02544685119763017","0.02544685119763017","0.02544685119763017"
"7388","","","","","","","","","","0.023880846612155438","0.023880846612155438","0.023880846612155438"
"7389","","","","","","","","","","0.023169463947415352","0.023169463947415352","0.023169463947415352"
"7390","","","","","","","","","","0.021604750268161298","0.021604750268161298","0.021604750268161298"
"7391","","","","","","","","","","0.020858229771256447","0.020858229771256447","0.020858229771256447"
"7392","","","","","","","","","","0.020562778669409455","0.020562778669409455","0.020562778669409455"
"7393","","","","","","","","","","0.019442332591861487","0.019442332591861487","0.019442332591861487"
"7394","","","","","","","","","","0.01896959129720926","0.01896959129720926","0.01896959129720926"
"7395","","","","","","","","","","0.018393742181360723","0.018393742181360723","0.018393742181360723"
"7396","","","","","","","","","","0.0178040833491832","0.0178040833491832","0.0178040833491832"
"7397","","","","","","","","","","0.01738734232261777","0.01738734232261777","0.01738734232261777"
"7398","","","","","","","","","","0.01745953849516809","0.01745953849516809","0.01745953849516809"
"7399","","","","","","","","","","0.016787055321037768","0.016787055321037768","0.016787055321037768"
"7400","","","","","","","","","","0.01623831482604146","0.01623831482604146","0.01623831482604146"
"7401","","","","","","","","","","0.1503890810534358","0.1503890810534358","0.1503890810534358"
"7402","","","","","","","","","","0.10792859316454269","0.10792859316454269","0.10792859316454269"
"7403","","","","","","","","","","0.09393400587490759","0.09393400587490759","0.09393400587490759"
"7405","","","","","","","","","","0.06279597280547022","0.06279597280547022","0.06279597280547022"
"7406","","","","","","","","","","0.04946059531110222","0.04946059531110222","0.04946059531110222"
"7407","","","","","","","","","","0.04082382321881596","0.04082382321881596","0.04082382321881596"
"7408","","","","","","","","","","0.03654571373015642","0.03654571373015642","0.03654571373015642"
"7409","","","","","","","","","","0.031167276911437513","0.031167276911437513","0.031167276911437513"
"7410","","","","","","","","","","0.028668588623404503","0.028668588623404503","0.028668588623404503"
"7411","","","","","","","","","","0.026060882546007632","0.026060882546007632","0.026060882546007632"
"7412","","","","","","","","","","0.0235517043992877","0.0235517043992877","0.0235517043992877"
"7413","","","","","","","","","","0.022384126586839557","0.022384126586839557","0.022384126586839557"
"7414","","","","","","","","","","0.021525479830452242","0.021525479830452242","0.021525479830452242"
"7416","","","","","","","","","","0.020476909913122655","0.020476909913122655","0.020476909913122655"
"7417","","","","","","","","","","0.019227067995816468","0.019227067995816468","0.019227067995816468"
"7418","","","","","","","","","","0.019274762072018347","0.019274762072018347","0.019274762072018347"
"7419","","","","","","","","","","0.017553533094469456","0.017553533094469456","0.017553533094469456"
"7420","","","","","","","","","","0.017813973221927883","0.017813973221927883","0.017813973221927883"
"7421","","","","","","","","","","0.01712917596101761","0.01712917596101761","0.01712917596101761"
"7422","","","","","","","","","","0.01673707026988268","0.01673707026988268","0.01673707026988268"
"7423","","","","","","","","","","0.015977270156145095","0.015977270156145095","0.015977270156145095"
"7424","","","","","","","","","","0.01660745445638895","0.01660745445638895","0.01660745445638895"
"7425","","","","","","","","","","0.015096822455525398","0.015096822455525398","0.015096822455525398"
"7426","","","","","","","","","","0.1581500639207661","0.1581500639207661","0.1581500639207661"
"7427","","","","","","","","","","0.11092250798654277","0.11092250798654277","0.11092250798654277"
"7428","","","","","","","","","","0.09419225919991732","0.09419225919991732","0.09419225919991732"
"7429","","","","","","","","","","0.07456582958475337","0.07456582958475337","0.07456582958475337"
"7430","","","","","","","","","","0.058030121815390884","0.058030121815390884","0.058030121815390884"
"7432","","","","","","","","","","0.03777225352823734","0.03777225352823734","0.03777225352823734"
"7433","","","","","","","","","","0.03318148985505104","0.03318148985505104","0.03318148985505104"
"7434","","","","","","","","","","0.029394148290157317","0.029394148290157317","0.029394148290157317"
"7435","","","","","","","","","","0.02653715436346829","0.02653715436346829","0.02653715436346829"
"7436","","","","","","","","","","0.024353176020085812","0.024353176020085812","0.024353176020085812"
"7437","","","","","","","","","","0.022806429993361233","0.022806429993361233","0.022806429993361233"
"7439","","","","","","","","","","0.02025620099157095","0.02025620099157095","0.02025620099157095"
"7440","","","","","","","","","","0.019470502231270073","0.019470502231270073","0.019470502231270073"
"7441","","","","","","","","","","0.018420958564674947","0.018420958564674947","0.018420958564674947"
"7442","","","","","","","","","","0.0175651634670794","0.0175651634670794","0.0175651634670794"
"7443","","","","","","","","","","0.01705983981490135","0.01705983981490135","0.01705983981490135"
"7444","","","","","","","","","","0.016933820932172237","0.016933820932172237","0.016933820932172237"
"7445","","","","","","","","","","0.015990396570414303","0.015990396570414303","0.015990396570414303"
"7446","","","","","","","","","","0.015710720671340824","0.015710720671340824","0.015710720671340824"
"7447","","","","","","","","","","0.015705239363014697","0.015705239363014697","0.015705239363014697"
"7448","","","","","","","","","","0.01535567277111113","0.01535567277111113","0.01535567277111113"
"7449","","","","","","","","","","0.013944445215165614","0.013944445215165614","0.013944445215165614"
"7450","","","","","","","","","","0.014380312371067704","0.014380312371067704","0.014380312371067704"
"7451","","","","","","","","","","0.16933008931926452","0.16933008931926452","0.16933008931926452"
"7452","","","","","","","","","","0.10896279235719702","0.10896279235719702","0.10896279235719702"
"7453","","","","","","","","","","0.08803474866319448","0.08803474866319448","0.08803474866319448"
"7454","","","","","","","","","","0.07111872085253708","0.07111872085253708","0.07111872085253708"
"7455","","","","","","","","","","0.05745751363574527","0.05745751363574527","0.05745751363574527"
"7456","","","","","","","","","","0.046945694908499716","0.046945694908499716","0.046945694908499716"
"7457","","","","","","","","","","0.03927291303873062","0.03927291303873062","0.03927291303873062"
"7458","","","","","","","","","","0.033633301742374895","0.033633301742374895","0.033633301742374895"
"7459","","","","","","","","","","0.030381924472749233","0.030381924472749233","0.030381924472749233"
"7460","","","","","","","","","","0.0277071500942111","0.0277071500942111","0.0277071500942111"
"7461","","","","","","","","","","0.02550195124000311","0.02550195124000311","0.02550195124000311"
"7462","","","","","","","","","","0.023675417974591256","0.023675417974591256","0.023675417974591256"
"7463","","","","","","","","","","0.022028210423886776","0.022028210423886776","0.022028210423886776"
"7464","","","","","","","","","","0.02108224406838417","0.02108224406838417","0.02108224406838417"
"7465","","","","","","","","","","0.019925046041607858","0.019925046041607858","0.019925046041607858"
"7466","","","","","","","","","","0.020121379606425762","0.020121379606425762","0.020121379606425762"
"7467","","","","","","","","","","0.018210212104022502","0.018210212104022502","0.018210212104022502"
"7468","","","","","","","","","","0.018011238910257816","0.018011238910257816","0.018011238910257816"
"7469","","","","","","","","","","0.017018191777169706","0.017018191777169706","0.017018191777169706"
"7470","","","","","","","","","","0.017172050327062607","0.017172050327062607","0.017172050327062607"
"7471","","","","","","","","","","0.015962516143918037","0.015962516143918037","0.015962516143918037"
"7472","","","","","","","","","","0.015862036533653735","0.015862036533653735","0.015862036533653735"
"7473","","","","","","","","","","0.015246068984270096","0.015246068984270096","0.015246068984270096"
"7474","","","","","","","","","","0.014714611917734146","0.014714611917734146","0.014714611917734146"
"7475","","","","","","","","","","0.014754574745893478","0.014754574745893478","0.014754574745893478"
"7476","","","","","","","","","","0.16744560461491345","0.16744560461491345","0.16744560461491345"
"7477","","","","","","","","","","0.11293347222788724","0.11293347222788724","0.11293347222788724"
"7478","","","","","","","","","","0.09344575239927508","0.09344575239927508","0.09344575239927508"
"7479","","","","","","","","","","0.07511876808479429","0.07511876808479429","0.07511876808479429"
"7480","","","","","","","","","","0.06004488101927564","0.06004488101927564","0.06004488101927564"
"7482","","","","","","","","","","0.041458599772304296","0.041458599772304296","0.041458599772304296"
"7483","","","","","","","","","","0.03459941482520662","0.03459941482520662","0.03459941482520662"
"7484","","","","","","","","","","0.03162194948643446","0.03162194948643446","0.03162194948643446"
"7485","","","","","","","","","","0.0278082312643528","0.0278082312643528","0.0278082312643528"
"7486","","","","","","","","","","0.025730056911706923","0.025730056911706923","0.025730056911706923"
"7487","","","","","","","","","","0.024104631431400778","0.024104631431400778","0.024104631431400778"
"7488","","","","","","","","","","0.023056827820837497","0.023056827820837497","0.023056827820837497"
"7489","","","","","","","","","","0.02111231714487076","0.02111231714487076","0.02111231714487076"
"7490","","","","","","","","","","0.020882185734808444","0.020882185734808444","0.020882185734808444"
"7491","","","","","","","","","","0.01929652787744999","0.01929652787744999","0.01929652787744999"
"7492","","","","","","","","","","0.019312704280018807","0.019312704280018807","0.019312704280018807"
"7493","","","","","","","","","","0.017518482226878403","0.017518482226878403","0.017518482226878403"
"7494","","","","","","","","","","0.017183420546352864","0.017183420546352864","0.017183420546352864"
"7496","","","","","","","","","","0.016218730062246323","0.016218730062246323","0.016218730062246323"
"7497","","","","","","","","","","0.015579028353095055","0.015579028353095055","0.015579028353095055"
"7498","","","","","","","","","","0.015008215233683586","0.015008215233683586","0.015008215233683586"
"7499","","","","","","","","","","0.015235391706228256","0.015235391706228256","0.015235391706228256"
"7500","","","","","","","","","","0.014440638422966003","0.014440638422966003","0.014440638422966003"
"7501","","","","","","","","","","0.18138882502913475","0.18138882502913475","0.18138882502913475"
"7502","","","","","","","","","","0.11012745442800224","0.11012745442800224","0.11012745442800224"
"7503","","","","","","","","","","0.08648175309353974","0.08648175309353974","0.08648175309353974"
"7504","","","","","","","","","","0.07271261224988848","0.07271261224988848","0.07271261224988848"
"7505","","","","","","","","","","0.058643052819534205","0.058643052819534205","0.058643052819534205"
"7506","","","","","","","","","","0.04867727763950825","0.04867727763950825","0.04867727763950825"
"7507","","","","","","","","","","0.041368008750723675","0.041368008750723675","0.041368008750723675"
"7508","","","","","","","","","","0.03569664627313614","0.03569664627313614","0.03569664627313614"
"7509","","","","","","","","","","0.0323924511205405","0.0323924511205405","0.0323924511205405"
"7510","","","","","","","","","","0.029893650114536284","0.029893650114536284","0.029893650114536284"
"7512","","","","","","","","","","0.02611265642568469","0.02611265642568469","0.02611265642568469"
"7513","","","","","","","","","","0.02477976103313267","0.02477976103313267","0.02477976103313267"
"7514","","","","","","","","","","0.023375935293734072","0.023375935293734072","0.023375935293734072"
"7515","","","","","","","","","","0.022389178834855555","0.022389178834855555","0.022389178834855555"
"7516","","","","","","","","","","0.021178980036638678","0.021178980036638678","0.021178980036638678"
"7517","","","","","","","","","","0.020796970315277576","0.020796970315277576","0.020796970315277576"
"7518","","","","","","","","","","0.020433411728590728","0.020433411728590728","0.020433411728590728"
"7519","","","","","","","","","","0.02017301899380982","0.02017301899380982","0.02017301899380982"
"7520","","","","","","","","","","0.018625856935977937","0.018625856935977937","0.018625856935977937"
"7521","","","","","","","","","","0.018579930029809476","0.018579930029809476","0.018579930029809476"
"7522","","","","","","","","","","0.017891163150779904","0.017891163150779904","0.017891163150779904"
"7523","","","","","","","","","","0.017264447063207625","0.017264447063207625","0.017264447063207625"
"7524","","","","","","","","","","0.01667476162314415","0.01667476162314415","0.01667476162314415"
"7525","","","","","","","","","","0.01717283410951495","0.01717283410951495","0.01717283410951495"
"7526","","","","","","","","","","0.15258762938319706","0.15258762938319706","0.15258762938319706"
"7527","","","","","","","","","","0.11555111299501732","0.11555111299501732","0.11555111299501732"
"7528","","","","","","","","","","0.10036930251051672","0.10036930251051672","0.10036930251051672"
"7529","","","","","","","","","","0.08241478801166523","0.08241478801166523","0.08241478801166523"
"7530","","","","","","","","","","0.06375998408766463","0.06375998408766463","0.06375998408766463"
"7531","","","","","","","","","","0.05292469704523683","0.05292469704523683","0.05292469704523683"
"7532","","","","","","","","","","0.042277075017336754","0.042277075017336754","0.042277075017336754"
"7533","","","","","","","","","","0.03521127288229763","0.03521127288229763","0.03521127288229763"
"7534","","","","","","","","","","0.03132814340293408","0.03132814340293408","0.03132814340293408"
"7535","","","","","","","","","","0.027839914634823798","0.027839914634823798","0.027839914634823798"
"7536","","","","","","","","","","0.024600522084510884","0.024600522084510884","0.024600522084510884"
"7537","","","","","","","","","","0.023549028057605028","0.023549028057605028","0.023549028057605028"
"7538","","","","","","","","","","0.021855531809851527","0.021855531809851527","0.021855531809851527"
"7539","","","","","","","","","","0.020980685576796533","0.020980685576796533","0.020980685576796533"
"7540","","","","","","","","","","0.019162864051759244","0.019162864051759244","0.019162864051759244"
"7541","","","","","","","","","","0.018827658705413343","0.018827658705413343","0.018827658705413343"
"7542","","","","","","","","","","0.017931151129305364","0.017931151129305364","0.017931151129305364"
"7543","","","","","","","","","","0.016495120115578174","0.016495120115578174","0.016495120115578174"
"7544","","","","","","","","","","0.016678775446489453","0.016678775446489453","0.016678775446489453"
"7545","","","","","","","","","","0.016139509454369545","0.016139509454369545","0.016139509454369545"
"7546","","","","","","","","","","0.01579793912358582","0.01579793912358582","0.01579793912358582"
"7547","","","","","","","","","","0.015890538431704043","0.015890538431704043","0.015890538431704043"
"7548","","","","","","","","","","0.01595953829586506","0.01595953829586506","0.01595953829586506"
"7549","","","","","","","","","","0.015048386119306088","0.015048386119306088","0.015048386119306088"
"7550","","","","","","","","","","0.014343932289630174","0.014343932289630174","0.014343932289630174"
"7551","","","","","","","","","","0.1747566993534565","0.1747566993534565","0.1747566993534565"
"7552","","","","","","","","","","0.1099225176742766","0.1099225176742766","0.1099225176742766"
"7553","","","","","","","","","","0.08955023267772048","0.08955023267772048","0.08955023267772048"
"7554","","","","","","","","","","0.07394485903903841","0.07394485903903841","0.07394485903903841"
"7555","","","","","","","","","","0.06044705045875162","0.06044705045875162","0.06044705045875162"
"7556","","","","","","","","","","0.04981079088523984","0.04981079088523984","0.04981079088523984"
"7557","","","","","","","","","","0.04237280691042542","0.04237280691042542","0.04237280691042542"
"7559","","","","","","","","","","0.032448477186262606","0.032448477186262606","0.032448477186262606"
"7560","","","","","","","","","","0.029747688807547093","0.029747688807547093","0.029747688807547093"
"7561","","","","","","","","","","0.027749027060344815","0.027749027060344815","0.027749027060344815"
"7562","","","","","","","","","","0.02515919176861644","0.02515919176861644","0.02515919176861644"
"7563","","","","","","","","","","0.022857366912066936","0.022857366912066936","0.022857366912066936"
"7564","","","","","","","","","","0.02209097851999104","0.02209097851999104","0.02209097851999104"
"7565","","","","","","","","","","0.020376402754336595","0.020376402754336595","0.020376402754336595"
"7566","","","","","","","","","","0.019768437535967676","0.019768437535967676","0.019768437535967676"
"7567","","","","","","","","","","0.019255753569304944","0.019255753569304944","0.019255753569304944"
"7568","","","","","","","","","","0.01888494280166924","0.01888494280166924","0.01888494280166924"
"7569","","","","","","","","","","0.01802124060690403","0.01802124060690403","0.01802124060690403"
"7570","","","","","","","","","","0.017008527740836145","0.017008527740836145","0.017008527740836145"
"7571","","","","","","","","","","0.01693732425570488","0.01693732425570488","0.01693732425570488"
